,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
45570|CTCF,4.209651398747059e-07,Homo sapiens,CTCF,tf,AG10803,Fibroblast,Skin,1
46028|CTCF,4.234384913775146e-07,Homo sapiens,CTCF,tf,RPTEC,Epithelium,Kidney,1
45564|CTCF,5.044989187302145e-07,Homo sapiens,CTCF,tf,AG04450,Fibroblast,Fetal Lung,1
46070|MAX,5.074431189822199e-07,Homo sapiens,MAX,tf,A549,Epithelium,Lung,1
45666|CTCF,5.104038541708205e-07,Homo sapiens,CTCF,tf,GM13976,Lymphoblastoid,Blood,1
45347|CTCF,5.799083488934172e-07,Homo sapiens,CTCF,tf,None,Myoblast,Skeletal Muscle,1
70561|MYC,5.969300407229878e-07,Homo sapiens,MYC,tf,U2OS,None,Bone,1
45568|CTCF,6.777069021171047e-07,Homo sapiens,CTCF,tf,AG09319,Fibroblast,Gingiva,1
45843|CTCF,7.219402822129794e-07,Homo sapiens,CTCF,tf,None,Fibroblast,Lung,1
49267|BMI1,7.912675288982795e-07,Homo sapiens,BMI1,cr,293T-Rex,None,None,1
45567|CTCF,8.003707371809083e-07,Homo sapiens,CTCF,tf,AG09319,Fibroblast,Gingiva,1
45834|CTCF,8.235713330572989e-07,Homo sapiens,CTCF,tf,None,Embryonic Fibroblast,Foreskin,1
40221|BRD4,8.474176236616156e-07,Homo sapiens,BRD4,cr,U87,None,Brain,1
45592|CTCF,9.388803266559686e-07,Homo sapiens,CTCF,tf,GM12865,B Lymphocyte,Blood,1
45667|CTCF,9.388803266559686e-07,Homo sapiens,CTCF,tf,GM13977,Lymphoblastoid,Blood,1
50112|MAFB,9.550183379310502e-07,Homo sapiens,MAFB,tf,None,Keratinocyte,Foreskin,1
38197|CTCF,9.604566516875844e-07,Homo sapiens,CTCF,tf,FB0167P,Fibroblast,None,1
58489|CTCF,1.2109128736070462e-06,Homo sapiens,CTCF,tf,None,Embryonic Stem Cell,Embryo,1
56961|GTF2B,1.2315163268257406e-06,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
49266|SCML2,1.2524560842838583e-06,Homo sapiens,SCML2,tf,293T-Rex,None,None,1
45713|CTCF,1.2809079653425156e-06,Homo sapiens,CTCF,tf,None,Epithelium,None,1
3058|CTCF,1.3623854948069488e-06,Homo sapiens,CTCF,tf,None,Stromal Cell,Adipose,1
45919|ZMIZ1,1.4089007768972965e-06,Homo sapiens,ZMIZ1,not sure,K562,Erythroblast,Bone Marrow,1
48482|CTCF,1.5319511165446765e-06,Homo sapiens,CTCF,tf,BEAS-2B,Epithelium,Lung,1
63407|POLR2AphosphoS5,1.5664669673717404e-06,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1
45455|CTCF,1.5840034157376386e-06,Homo sapiens,CTCF,tf,None,Astrocyte,Brain,1
5051|CTCF,1.5928421022392284e-06,Homo sapiens,CTCF,tf,GM19239,Lymphoblastoid,Blood,1
45706|CTCF,1.610661600804427e-06,Homo sapiens,CTCF,tf,None,Astrocyte,Cerebellum,1
46349|MAX,1.69324278372295e-06,Homo sapiens,MAX,tf,SK-N-SH,Neuroblastoma cell,Brain,1
46008|MYC,1.7312350667854701e-06,Homo sapiens,MYC,tf,MCF-10A,Epithelium,Breast,1
45865|CTCF,1.740860093127001e-06,Homo sapiens,CTCF,tf,IMR90,Fibroblast,Lung,1
45859|CTCF,1.7798758029158283e-06,Homo sapiens,CTCF,tf,None,Fibroblast,Connective Tissue,1
45585|CTCF,1.7897599441251067e-06,Homo sapiens,CTCF,tf,GM10266,Lymphoblastoid,Blood,1
47897|CTCF,1.860437192577826e-06,Homo sapiens,CTCF,tf,T47D-MTVL,Epithelium,Mammary Gland,1
45571|CTCF,2.1471122259198112e-06,Homo sapiens,CTCF,tf,None,Fibroblast,Umbilical Vein,1
45504|CTCF,2.1471122259198112e-06,Homo sapiens,CTCF,tf,NHLF,Fibroblast,Lung,1
42298|CTCF,2.2312499863008303e-06,Homo sapiens,CTCF,tf,GM12890,Lymphoblastoid,Blood,1
45576|CTCF,2.305873835251884e-06,Homo sapiens,CTCF,tf,BJ,Fibroblast,Skin,1
3060|CTCF,2.305873835251884e-06,Homo sapiens,CTCF,tf,None,T Lymphocyte,Blood,1
35832|CTCF,2.4090986048193976e-06,Homo sapiens,CTCF,tf,GM19240,Lymphoblastoid,Blood,1
45712|CTCF,2.448937297668145e-06,Homo sapiens,CTCF,tf,None,Epithelium,None,1
46029|CTCF,2.475846128590076e-06,Homo sapiens,CTCF,tf,RPTEC,Epithelium,Kidney,1
45711|CTCF,2.5030379914724837e-06,Homo sapiens,CTCF,tf,None,Epithelium,Heart,1
75573|CTCF,2.5582821708464295e-06,Homo sapiens,CTCF,tf,None,None,None,1
45705|CTCF,2.614692820296265e-06,Homo sapiens,CTCF,tf,None,Astrocyte,Cerebellum,1
46169|EGR1,2.7015472788688983e-06,Homo sapiens,EGR1,tf,H1,Embryonic Stem Cell,Embryo,1
35380|CTCF,2.868004293940258e-06,Homo sapiens,CTCF,tf,NHLF,Fibroblast,Lung,1
45622|CTCF,2.9628917470178875e-06,Homo sapiens,CTCF,tf,GM12878,B Lymphocyte,Blood,1
68228|NR3C1,3.044252715950761e-06,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1
65186|EGR3,3.1617576020866744e-06,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1
45562|CTCF,3.2134344037251394e-06,Homo sapiens,CTCF,tf,AG04449,Fibroblast,Skin,1
45855|CTCF,3.24833350117141e-06,Homo sapiens,CTCF,tf,None,Endothelial Cell,Umbilical Vein,1
8088|CTCF,3.24833350117141e-06,Homo sapiens,CTCF,tf,None,Endothelial Cell,Umbilical Vein,1
42369|CTCF,3.5408790944491617e-06,Homo sapiens,CTCF,tf,GM18505,Lymphoblastoid,Blood,1
72977|CTCF,3.6964407966867824e-06,Homo sapiens,CTCF,tf,COLO-829,None,None,1
38115|MYC,3.6964407966867824e-06,Homo sapiens,MYC,tf,HeLa,Epithelium,Cervix,1
49980|BRD4,3.716339422172203e-06,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
39737|CTCF,3.817378691032923e-06,Homo sapiens,CTCF,tf,LNCaP,Epithelium,Prostate,1
45526|CTCF,3.963255460776327e-06,Homo sapiens,CTCF,tf,None,Osteoblast,Bone,1
3059|CTCF,3.963255460776327e-06,Homo sapiens,CTCF,tf,None,Stromal Cell,Adipose,1
64425|KLF16,3.963255460776327e-06,Homo sapiens,KLF16,,K562,Erythroblast,Bone Marrow,1
49977|BRD4,4.005903804501421e-06,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
37349|CREB1,4.0706998754207275e-06,Homo sapiens,CREB1,tf,A549,Epithelium,Lung,1
56053|ATF1,4.1144525494825994e-06,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1
45885|MYC,4.158654515287288e-06,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
52495|TCF21,4.31696315778759e-06,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1
45359|CTCF,4.3400434867466735e-06,Homo sapiens,CTCF,tf,None,Endothelial Cell,Umbilical Vein,1
45684|TBP,4.481021410920503e-06,Homo sapiens,TBP,tf,H1,Embryonic Stem Cell,Embryo,1
50413|KLF11,4.504939119805081e-06,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
62852|CTCF,4.553140990641786e-06,Homo sapiens,CTCF,tf,None,None,gastroesophageal sphincter,1
64556|IKZF2,4.577426335530586e-06,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1
50991|CTCF,4.60183541317844e-06,Homo sapiens,CTCF,tf,H1,Embryonic Stem Cell,Embryo,1
45795|CTCF,4.626368821802213e-06,Homo sapiens,CTCF,tf,HepG2,Epithelium,Liver,1
72978|CTCF,4.675811038456022e-06,Homo sapiens,CTCF,tf,COLO-829,None,None,1
62504|SMC3,4.827184694851538e-06,Homo sapiens,SMC3,predicted chromatin regulator,IMR90,Fibroblast,Lung,1
45745|MYC,4.878674679030211e-06,Homo sapiens,MYC,tf,HeLa-S3,Epithelium,Cervix,1
45590|CTCF,4.956894442178421e-06,Homo sapiens,CTCF,tf,GM12864,B Lymphocyte,Blood,1
35387|CTCF,5.116942301495441e-06,Homo sapiens,CTCF,tf,None,Endothelial Cell,Umbilical Vein,1
45569|CTCF,5.2540739603230836e-06,Homo sapiens,CTCF,tf,AG10803,Fibroblast,Skin,1
45789|CEBPB,5.338030050416748e-06,Homo sapiens,CEBPB,tf,HepG2,Epithelium,Liver,1
45604|CTCF,5.538937660873729e-06,Homo sapiens,CTCF,tf,GM12875,B Lymphocyte,Blood,1
46248|USF1,5.5976529936021556e-06,Homo sapiens,USF1,tf,HepG2,Epithelium,Liver,1
42154|CTCF,5.71687108917746e-06,Homo sapiens,CTCF,tf,HCT-116,None,Colon,1
46052|NR3C1,5.777385289271433e-06,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0
53594|MED1,5.9002529739669555e-06,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
45581|CTCF,6.218427951834581e-06,Homo sapiens,CTCF,tf,GM06990,B Lymphocyte,Blood,1
36616|CTCF,6.621866251150683e-06,Homo sapiens,CTCF,tf,GM12878,B Lymphocyte,Blood,1
63406|POLR2AphosphoS5,6.656590399899668e-06,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1
46050|CTCF,6.691488214867338e-06,Homo sapiens,CTCF,tf,WI-38,Fibroblast,Lung,1
57809|BRD4,6.726560518585436e-06,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
42414|CTCF,6.761808137239468e-06,Homo sapiens,CTCF,tf,GM19099,Lymphoblastoid,Blood,1
39972|CTCF,6.797231900683261e-06,Homo sapiens,CTCF,tf,GM12871,B Lymphocyte,Blood,1
5048|CTCF,6.868611199789042e-06,Homo sapiens,CTCF,tf,GM19238,Lymphoblastoid,Blood,1
45601|CTCF,7.013520459793954e-06,Homo sapiens,CTCF,tf,GM12874,B Lymphocyte,Blood,1
42153|CTCF,7.050200784009941e-06,Homo sapiens,CTCF,tf,HCT-116,None,Colon,1
41382|SMC3,7.161342719745119e-06,Homo sapiens,SMC3,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0
38119|MAX,7.198759910624437e-06,Homo sapiens,MAX,tf,HeLa,Epithelium,Cervix,1
45749|MAX,7.198759910624437e-06,Homo sapiens,MAX,tf,HeLa-S3,Epithelium,Cervix,1
53633|STAT5B,7.236363496224578e-06,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1
74668|BATF,7.50488196967602e-06,Homo sapiens,BATF,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
53593|MED1,7.583329842730693e-06,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
46106|TAF1,7.583329842730693e-06,Homo sapiens,TAF1,tf,ECC-1,Epithelium,Endometrium,1
42155|CTCF,7.782884483985857e-06,Homo sapiens,CTCF,tf,K562,Erythroblast,Bone Marrow,1
46364|YY1,7.864099783158027e-06,Homo sapiens,YY1,tf,SK-N-SH_RA,Neuron,Brain,1
68711|BRD4,7.905009775007983e-06,Homo sapiens,BRD4,cr,IMR90,None,None,1
46218|CTCF,8.028960498188269e-06,Homo sapiens,CTCF,tf,HCT-116,None,Colon,1
46204|YY1,8.028960498188269e-06,Homo sapiens,YY1,tf,HCT-116,None,Colon,1
56051|CREB1,8.112621168994422e-06,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1
46084|RAD21,8.239671779141689e-06,Homo sapiens,RAD21,not sure,A549,Epithelium,Lung,1
45645|CTCF,8.282441779314716e-06,Homo sapiens,CTCF,tf,GM12878,B Lymphocyte,Blood,1
47896|CTCF,8.368617379879108e-06,Homo sapiens,CTCF,tf,T47D-MTVL,Epithelium,Mammary Gland,1
45550|CTCF,8.368617379879108e-06,Homo sapiens,CTCF,tf,A549,Epithelium,Lung,0
45584|CTCF,8.858066210988653e-06,Homo sapiens,CTCF,tf,GM10248,Lymphoblastoid,Blood,1
5047|CTCF,8.903889372568839e-06,Homo sapiens,CTCF,tf,GM19240,Lymphoblastoid,Blood,1
1314|PHF8,8.996214122134387e-06,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1
45790|HNF4A,9.089450475501242e-06,Homo sapiens,HNF4A,tf,HepG2,Epithelium,Liver,1
45835|CTCF,9.13641315909478e-06,Homo sapiens,CTCF,tf,HL-60,Promyeloblast,Blood,1
45775|STAT1,9.231032891607608e-06,Homo sapiens,STAT1,tf,HeLa-S3,Epithelium,Cervix,1
45688|ZNF143,9.278692095116606e-06,Homo sapiens,ZNF143,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1
42399|CTCF,9.326585634334848e-06,Homo sapiens,CTCF,tf,GM18951,Lymphoblastoid,Blood,1
42415|CTCF,9.374714598307054e-06,Homo sapiens,CTCF,tf,GM19099,Lymphoblastoid,Blood,1
75572|CTCF,9.423080080811753e-06,Homo sapiens,CTCF,tf,None,None,None,1
76251|CTCF,9.520525000315911e-06,Homo sapiens,CTCF,tf,MCF-10A,Epithelium,None,1
42385|CTCF,9.668493887335544e-06,Homo sapiens,CTCF,tf,GM18526,Lymphoblastoid,Blood,1
39970|CTCF,9.71830171787724e-06,Homo sapiens,CTCF,tf,GM12868,B Lymphocyte,Blood,1
45632|BHLHE40,9.919987479279837e-06,Homo sapiens,BHLHE40,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
5389|RELA,1.0022318996834801e-05,Homo sapiens,RELA,tf,A549,Epithelium,Lung,1
45558|CTCF,1.0073860942804288e-05,Homo sapiens,CTCF,tf,A549,Epithelium,Lung,1
76682|ASXL1,1.0125655227997985e-05,Homo sapiens,ASXL1,tf,HEK293,None,None,1
46292|MAX,1.0282563815161355e-05,Homo sapiens,MAX,tf,K562,Erythroblast,Bone Marrow,1
45755|ELK4,1.0282563815161355e-05,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1
45880|JUND,1.0549234838092227e-05,Homo sapiens,JUND,tf,K562,Erythroblast,Bone Marrow,1
46211|SRF,1.0603353305431321e-05,Homo sapiens,SRF,tf,HCT-116,None,Colon,1
45847|CTCF,1.0603353305431321e-05,Homo sapiens,CTCF,tf,None,Epithelium,None,1
42151|CTCF,1.1045916687539155e-05,Homo sapiens,CTCF,tf,HCT-116,None,Colon,1
45844|CTCF,1.1102457620244754e-05,Homo sapiens,CTCF,tf,HRE,Epithelium,None,1
45144|CTCF,1.1159273949532338e-05,Homo sapiens,CTCF,tf,A549,Epithelium,Lung,1
45591|CTCF,1.1331388008722056e-05,Homo sapiens,CTCF,tf,GM12864,B Lymphocyte,Blood,1
46015|CTCF,1.138931864345373e-05,Homo sapiens,CTCF,tf,NHDF-neo,Fibroblast,Skin,1
55728|CTCF,1.1863017314156105e-05,Homo sapiens,CTCF,tf,K562,Erythroblast,Bone Marrow,1
56050|CREB1,1.1984338412692843e-05,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1
392|NOTCH1,1.2106839414884221e-05,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1
5046|CTCF,1.2168535759303334e-05,Homo sapiens,CTCF,tf,GM19240,Lymphoblastoid,Blood,1
53298|SPI1,1.2168535759303334e-05,Homo sapiens,SPI1,predicted transcription factor,TSU-1621-MT,None,None,1
75574|CTCF,1.223053114653574e-05,Homo sapiens,CTCF,tf,None,None,None,1
45472|CTCF,1.2292826944291994e-05,Homo sapiens,CTCF,tf,NHDF-Ad,Fibroblast,Skin,1
35851|CTCF,1.2418325271426459e-05,Homo sapiens,CTCF,tf,GM12892,Lymphoblastoid,Blood,1
45841|CTCF,1.2481530565502851e-05,Homo sapiens,CTCF,tf,None,Fibroblast,Pulmonary Artery,1
72780|CTCF,1.2481530565502851e-05,Homo sapiens,CTCF,tf,K562,Leukemia,Bone,1
63822|GTF2E2,1.2608860370679278e-05,Homo sapiens,GTF2E2,tf,K562,Erythroblast,Bone Marrow,1
36650|CTCF,1.2737425142508214e-05,Homo sapiens,CTCF,tf,None,Myoblast,Skeletal Muscle,1
70731|FOXK1,1.2802174167308334e-05,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1
42255|CTCF,1.2802174167308334e-05,Homo sapiens,CTCF,tf,GM10847,Lymphoblastoid,Blood,1
45719|CTCF,1.2932612600074815e-05,Homo sapiens,CTCF,tf,None,Epithelium,Esophagus,1
45924|MAZ,1.2932612600074815e-05,Homo sapiens,MAZ,tf,K562,Erythroblast,Bone Marrow,1
64317|ETV4,1.2998304868350518e-05,Homo sapiens,ETV4,tf,HepG2,Epithelium,Liver,1
37638|RUNX1,1.2998304868350518e-05,Homo sapiens,RUNX1,tf,SKNO-1,Myeloblast,Bone Marrow,1
56047|CREB1,1.3130642705122412e-05,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1
46160|PAX5,1.326426127557609e-05,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1
65147|EGR2,1.3331554484071029e-05,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1
55774|CTCF,1.3331554484071029e-05,Homo sapiens,CTCF,tf,Delta47,None,None,1
45717|CTCF,1.3467116098148065e-05,Homo sapiens,CTCF,tf,HCT-116,None,Colon,1
42148|CTCF,1.3467116098148065e-05,Homo sapiens,CTCF,tf,HCT-116,None,Colon,1
45563|CTCF,1.3535387462675456e-05,Homo sapiens,CTCF,tf,AG04450,Fibroblast,Fetal Lung,1
64318|ETV4,1.3535387462675456e-05,Homo sapiens,ETV4,tf,HepG2,Epithelium,Liver,1
71680|CTCF,1.3603987848618298e-05,Homo sapiens,CTCF,tf,MCF-7,None,Breast,1
62840|SP3,1.3672918751174883e-05,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1
52496|TCF21,1.3811778118618293e-05,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1
36636|CTCF,1.3881709605671548e-05,Homo sapiens,CTCF,tf,None,Myoblast,Skeletal Muscle,1
45334|CTCF,1.3881709605671548e-05,Homo sapiens,CTCF,tf,None,Myoblast,Skeletal Muscle,1
46286|REST,1.3881709605671548e-05,Homo sapiens,REST,tf,K562,Erythroblast,Bone Marrow,1
42430|CTCF,1.4022583789882198e-05,Homo sapiens,CTCF,tf,GM19193,Lymphoblastoid,Blood,1
45323|CTCF,1.4093529547730485e-05,Homo sapiens,CTCF,tf,None,Epithelium,Mammary Gland,1
45892|JUN,1.4164816467323145e-05,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1
57808|BRD4,1.4380739694916944e-05,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
45868|CHD1,1.459978944794711e-05,Homo sapiens,CHD1,predicted chromatin regulator,IMR90,Fibroblast,Lung,1
64560|SP2,1.4896793057776358e-05,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
43109|BRD4,1.4971936279820493e-05,Homo sapiens,BRD4,cr,CUTLL1,T Lymphocyte,Blood,1
45827|MYC,1.5123304822583227e-05,Homo sapiens,MYC,tf,HepG2,Epithelium,Liver,1
45721|CTCF,1.5199533403451863e-05,Homo sapiens,CTCF,tf,HEK293,Epithelium,Embryonic Kidney,0
46342|YY1,1.535308738601493e-05,Homo sapiens,YY1,tf,SK-N-SH,Neuroblastoma cell,Brain,1
46196|TAF1,1.535308738601493e-05,Homo sapiens,TAF1,tf,H1,Embryonic Stem Cell,Embryo,1
42370|CTCF,1.535308738601493e-05,Homo sapiens,CTCF,tf,GM18505,Lymphoblastoid,Blood,1
46205|USF1,1.535308738601493e-05,Homo sapiens,USF1,tf,HCT-116,None,Colon,1
50414|KLF11,1.5430416089151645e-05,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
35924|CTCF,1.550811481271631e-05,Homo sapiens,CTCF,tf,WI-38,Fibroblast,Lung,1
45708|CTCF,1.550811481271631e-05,Homo sapiens,CTCF,tf,None,Endothelial Cell,Umbilical Vein,1
49949|KLF9,1.55861852248144e-05,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1
49001|ELL2,1.6143226986472286e-05,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1
58841|XRN2,1.646997534218828e-05,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1
45680|CTCF,1.6552638704674063e-05,Homo sapiens,CTCF,tf,GM20000,Lymphoblastoid,Blood,1
74202|BRD2,1.6635696088108357e-05,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1
62933|BCL3,1.714241438948972e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
74681|SMAD4,1.722827985629768e-05,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1
47283|KDM5B,1.7401237753148977e-05,Homo sapiens,KDM5B,cr,MDA-MB-231,Epithelium,Breast,1
42384|CTCF,1.7575843829071132e-05,Homo sapiens,CTCF,tf,GM18526,Lymphoblastoid,Blood,1
45556|CTCF,1.8200159017327936e-05,Homo sapiens,CTCF,tf,A549,Epithelium,Lung,1
45761|MAZ,1.8474118555662615e-05,Homo sapiens,MAZ,tf,HeLa-S3,Epithelium,Cervix,1
46138|PAX5,1.8658928448906068e-05,Homo sapiens,PAX5,tf,GM12878,B Lymphocyte,Blood,1
45980|MYC,1.884549260773085e-05,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
39973|CTCF,1.893943742646361e-05,Homo sapiens,CTCF,tf,GM12870,B Lymphocyte,Blood,1
46303|YY1,1.9128662392971403e-05,Homo sapiens,YY1,tf,K562,Erythroblast,Bone Marrow,1
45704|CTCF,1.9128662392971403e-05,Homo sapiens,CTCF,tf,HA-sp,Astrocyte,Spinal Cord,1
7060|YY1,1.9223946505378847e-05,Homo sapiens,YY1,tf,GM12878,B Lymphocyte,Blood,1
44097|RUNX1,1.93196810273107e-05,Homo sapiens,RUNX1,tf,None,T Lymphocyte,Blood,1
58873|GATA2,1.9415867961630472e-05,Homo sapiens,GATA2,tf,TF-1,Erythroblast,Bone Marrow,1
71105|CTCF,1.9609607120291698e-05,Homo sapiens,CTCF,tf,VCaP,Epithelium,Prostate,1
71678|CTCF,1.9609607120291698e-05,Homo sapiens,CTCF,tf,MCF-7,None,Breast,1
49481|RPE,1.9805180170324926e-05,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1
8099|MYC,1.990365950024172e-05,Homo sapiens,MYC,tf,HeLa,Epithelium,Cervix,1
42353|CTCF,1.990365950024172e-05,Homo sapiens,CTCF,tf,GM18486,Lymphoblastoid,Blood,1
46140|TCF7L1,2.0201893370849437e-05,Homo sapiens,TCF7L1,tf,GM12878,B Lymphocyte,Blood,1
42158|CTCF,2.030224352116719e-05,Homo sapiens,CTCF,tf,K562,Erythroblast,Bone Marrow,1
46044|CTCF,2.030224352116719e-05,Homo sapiens,CTCF,tf,None,None,Spleen,1
45718|CTCF,2.0708394134801868e-05,Homo sapiens,CTCF,tf,None,Epithelium,Esophagus,1
75575|CTCF,2.0811129834201195e-05,Homo sapiens,CTCF,tf,None,None,None,1
45730|RFX5,2.0811129834201195e-05,Homo sapiens,RFX5,tf,HeLa-S3,Epithelium,Cervix,1
39350|KLF1,2.0914348999541882e-05,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1
65094|CTCF,2.0914348999541882e-05,Homo sapiens,CTCF,tf,HEK293,Epithelium,Embryonic Kidney,1
71934|MYC,2.143777199053109e-05,Homo sapiens,MYC,tf,U2OS,None,Bone,1
46214|EGR1,2.143777199053109e-05,Homo sapiens,EGR1,tf,HCT-116,None,Colon,1
50989|CTCF,2.143777199053109e-05,Homo sapiens,CTCF,tf,H1,Embryonic Stem Cell,Embryo,1
65204|YY1,2.2082286664868326e-05,Homo sapiens,YY1,tf,HEK293,Epithelium,Embryonic Kidney,1
6576|CTCF,2.2522128065853565e-05,Homo sapiens,CTCF,tf,MCF-7,Epithelium,Breast,1
46163|YY1,2.2522128065853565e-05,Homo sapiens,YY1,tf,GM12892,Lymphoblastoid,Blood,1
45494|CTCF,2.263337965115228e-05,Homo sapiens,CTCF,tf,NHEK,Keratinocyte,Skin,1
46060|SP1,2.263337965115228e-05,Homo sapiens,SP1,predicted chromatin regulator,A549,Epithelium,Lung,1
46215|SP1,2.2970269872477693e-05,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,None,Colon,1
74432|TFAP4,2.319749928799729e-05,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1
