,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
50414|KLF11,1.2715030511979426e-12,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
70568|MYC,1.3219103389477948e-12,Homo sapiens,MYC,tf,U2OS,None,Bone,1
45629|ZNF143,1.5142528804721297e-12,Homo sapiens,ZNF143,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
72612|SP1,1.5240664202154901e-12,Homo sapiens,SP1,predicted chromatin regulator,A375,Melanoma Cell,None,1
53192|MYC,1.7508011306158722e-12,Homo sapiens,MYC,tf,MCF-10A,Epithelium,Breast,1
70964|MYC,1.897497738859989e-12,Homo sapiens,MYC,tf,Raji,B Lymphocyte,Blood,1
46008|MYC,2.130123552855365e-12,Homo sapiens,MYC,tf,MCF-10A,Epithelium,Breast,1
53305|RUNX1,2.2567001455172283e-12,Homo sapiens,RUNX1,tf,TSU-1621-MT,None,None,1
38742|NFATC1,2.3983069340649164e-12,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1
70754|MYC,2.413710161583347e-12,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1
48778|MYC,3.0963133333336198e-12,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
69457|TP53,3.41729975846405e-12,Homo sapiens,TP53,predicted transcription factor,None,None,Foreskin,1
45628|MYC,3.5727422028982167e-12,Homo sapiens,MYC,tf,GM12878,B Lymphocyte,Blood,1
40053|CDK7,3.6069418543645727e-12,Homo sapiens,CDK7,predicted transcription factor,None,B Lymphocyte,Blood,1
69813|NELFE,3.782810543086325e-12,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
33932|BRD4,3.843279912078317e-12,Homo sapiens,BRD4,cr,MM1.S,B Lymphocyte,Blood,1
69816|NELFE,4.056045689725985e-12,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
63001|BCL3,4.460016798162708e-12,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
69881|CDK9,4.691324360545095e-12,Homo sapiens,CDK9,tf,None,Th1,None,1
46300|SP1,5.5098483531435475e-12,Homo sapiens,SP1,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1
69875|RELA,5.6681506324864274e-12,Homo sapiens,RELA,tf,None,Th1,None,1
52092|TP53,5.686012418878429e-12,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
2283|E2F1,6.150915870661758e-12,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
52091|TP53,6.32723359174206e-12,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
75942|KDM1A,6.63215805813634e-12,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1
48061|BRD4,6.886419032360698e-12,Homo sapiens,BRD4,cr,None,Endothelial Cell,Umbilical Vein,1
40230|BRD4,7.517399555210445e-12,Homo sapiens,BRD4,cr,None,Plasma Cell,None,1
45866|MXI1,8.308004494317003e-12,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1
73701|KDM2B,9.323942010028171e-12,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1
65204|YY1,1.001576240714811e-11,Homo sapiens,YY1,tf,HEK293,Epithelium,Embryonic Kidney,1
49980|BRD4,1.0236117992959641e-11,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
70759|OGT,1.0396413812020473e-11,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1
56978|GTF2B,1.0493768253491699e-11,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
45618|TBP,1.0658012683183415e-11,Homo sapiens,TBP,tf,GM12878,B Lymphocyte,Blood,1
71069|MBD3,1.1661451205210809e-11,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1
64691|CBFB,1.2028461900950967e-11,Homo sapiens,CBFB,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
42710|CREB1,1.2522519751162524e-11,Homo sapiens,CREB1,tf,LoVo,None,Colon,1
73529|BRD4,1.525945174128239e-11,Homo sapiens,BRD4,cr,HCC1806,mammary carcinoma cell line,Breast,1
37175|MYC,1.5640281402806128e-11,Homo sapiens,MYC,tf,H2171,Epithelium,Lung,1
37057|FLI1,1.720583909699882e-11,Homo sapiens,FLI1,tf,U937,None,Pleura,1
45969|IRF1,1.741869801448514e-11,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1
33160|MED1,1.741869801448514e-11,Homo sapiens,MED1,predicted transcription factor,P493-6,B cell lymphoma,None,1
50413|KLF11,1.7526091710580754e-11,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
53330|CPSF3L,1.785217537870462e-11,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1
69814|NELFE,1.87510335942364e-11,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
45774|MXI1,1.9275948462251504e-11,Homo sapiens,MXI1,tf,HeLa-S3,Epithelium,Cervix,1
70756|MYC,1.9275948462251504e-11,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1
47273|KDM5B,1.9998254784056303e-11,Homo sapiens,KDM5B,cr,T47D,Epithelium,Mammary Gland,1
43634|MED1,2.036927309793983e-11,Homo sapiens,MED1,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1
70753|MYC,2.1067045116832575e-11,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1
49977|BRD4,2.158915147905437e-11,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
8116|MYC,2.1788187649255352e-11,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
40217|BRD4,2.1788187649255352e-11,Homo sapiens,BRD4,cr,U87,None,Brain,1
65084|SP2,2.309109287859715e-11,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
55666|PAF1,2.4470126182873047e-11,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1
32790|BRD4,2.4695109425539282e-11,Homo sapiens,BRD4,cr,P493-6,B cell lymphoma,None,1
40055|CDK7,2.5615453339099978e-11,Homo sapiens,CDK7,predicted transcription factor,None,B Lymphocyte,Blood,1
57960|JMJD1C,2.5929627069920678e-11,Homo sapiens,JMJD1C,predicted chromatin regulator,Kasumi-1,Myeloblast,Blood,1
45745|MYC,2.7895371629597177e-11,Homo sapiens,MYC,tf,HeLa-S3,Epithelium,Cervix,1
39014|BRD4,2.8582456704362272e-11,Homo sapiens,BRD4,cr,MM1.S,B Lymphocyte,Blood,1
33168|MYC,2.9020262147143514e-11,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
69201|TRIM24,2.982490063672425e-11,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,1
42926|MYC,3.046577892435541e-11,Homo sapiens,MYC,tf,GP5d,None,Colon,1
70814|SP1,3.046577892435541e-11,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1
64559|SP2,3.2470303699898195e-11,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
49484|MED1,3.52379371216659e-11,Homo sapiens,MED1,predicted transcription factor,None,Myoblast,None,1
69815|NELFE,3.6985513348137024e-11,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
45560|MYC,3.7435482746639605e-11,Homo sapiens,MYC,tf,A549,Epithelium,Lung,1
72049|MYC,3.7548808930083735e-11,Homo sapiens,MYC,tf,Gen2.2,None,None,1
47102|MYC,3.964699455443047e-11,Homo sapiens,MYC,tf,HeLa,Epithelium,Cervix,1
32899|RELA,4.037154109781271e-11,Homo sapiens,RELA,tf,None,Endothelial Cell,Umbilical Vein,1
70812|SP1,4.4998641176621004e-11,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1
50412|KLF11,4.513430714041566e-11,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
56961|GTF2B,4.5543708924756524e-11,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
40233|MED1,4.7076146089266235e-11,Homo sapiens,MED1,predicted transcription factor,None,B Lymphocyte,Blood,1
33195|MYC,4.736013650855244e-11,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
53300|RARA,4.7933151178596216e-11,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1
39058|BRD4,4.8367354871016895e-11,Homo sapiens,BRD4,cr,MM1.S,B Lymphocyte,Blood,1
8458|GATA1,5.029375933109097e-11,Homo sapiens,GATA1,tf,K562,Erythroblast,Bone Marrow,1
55465|NELFA,5.586075004129033e-11,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1
74432|TFAP4,5.6703678897529777e-11,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1
46365|USF1,6.202861340693339e-11,Homo sapiens,USF1,tf,SK-N-SH_RA,Neuron,Brain,1
45664|RELA,6.37192925189619e-11,Homo sapiens,RELA,tf,GM12892,Lymphoblastoid,Blood,1
45885|MYC,6.390990315942283e-11,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
63883|BCL3,6.506532529073774e-11,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
70561|MYC,6.584692271453759e-11,Homo sapiens,MYC,tf,U2OS,None,Bone,1
45928|MYC,7.222349572263908e-11,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
33191|MAX,7.222349572263908e-11,Homo sapiens,MAX,tf,MM1.S,B Lymphocyte,Blood,1
661|MAX,7.308901627332003e-11,Homo sapiens,MAX,tf,GM12878,B Lymphocyte,Blood,1
46221|TAF1,7.574684360769066e-11,Homo sapiens,TAF1,tf,HeLa-S3,Epithelium,Cervix,1
45643|STAT1,7.826600735081648e-11,Homo sapiens,STAT1,tf,GM12878,B Lymphocyte,Blood,1
50894|SPI1,8.207697980750074e-11,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1
46000|E2F4,8.28114531887489e-11,Homo sapiens,E2F4,tf,MCF-10A,Epithelium,Breast,1
45639|SIN3A,8.380074841913445e-11,Homo sapiens,SIN3A,tf,GM12878,B Lymphocyte,Blood,1
2278|E2F1,9.491108474655788e-11,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
1312|PHF8,9.718478599153129e-11,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,0
2280|E2F1,1.0010184486722532e-10,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
73547|BRD4,1.0402217393118312e-10,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
45926|MAX,1.0494794561401552e-10,Homo sapiens,MAX,tf,K562,Erythroblast,Bone Marrow,1
68490|KAT5,1.0682369805922908e-10,Homo sapiens,KAT5,cr,K562,Lymphoblast,None,1
45661|MAZ,1.1983939052347233e-10,Homo sapiens,MAZ,tf,GM12878,B Lymphocyte,Blood,1
40016|MED1,1.2269463852816934e-10,Homo sapiens,MED1,predicted transcription factor,MM1.S,B Lymphocyte,Blood,1
4126|HDAC6,1.2898440768147416e-10,Homo sapiens,HDAC6,cr,None,T Lymphocyte,Blood,1
47487|MYC,1.3759322458205372e-10,Homo sapiens,MYC,tf,U2OS,None,Bone,1
56958|GTF2B,1.4336107262922074e-10,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
45991|E2F1,1.4336107262922074e-10,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
43633|BRD4,1.4505195057418265e-10,Homo sapiens,BRD4,cr,OCI-Ly1,B cell lymphoma,Bone Marrow,1
53324|NELFE,1.502422789853289e-10,Homo sapiens,NELFE,not sure,HeLa,Epithelium,Cervix,1
45633|MXI1,1.5470571458867817e-10,Homo sapiens,MXI1,tf,GM12878,B Lymphocyte,Blood,1
38585|TAF3,1.6070216170378783e-10,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1
45894|MYC,1.6070216170378783e-10,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
45879|MXI1,1.6595284417741186e-10,Homo sapiens,MXI1,tf,K562,Erythroblast,Bone Marrow,1
45749|MAX,1.6839454071538525e-10,Homo sapiens,MAX,tf,HeLa-S3,Epithelium,Cervix,1
38119|MAX,1.6839454071538525e-10,Homo sapiens,MAX,tf,HeLa,Epithelium,Cervix,1
56252|E2F1,1.6888707210621874e-10,Homo sapiens,E2F1,tf,None,Epithelium,Mammary Gland,1
52358|MYC,1.7287828535922382e-10,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
45781|TBP,1.754194020257564e-10,Homo sapiens,TBP,tf,HeLa-S3,Epithelium,Cervix,1
41475|BRD4,1.774785183050442e-10,Homo sapiens,BRD4,cr,OCI-Ly1,B cell lymphoma,Bone Marrow,1
68712|BRD4,1.8487294207897707e-10,Homo sapiens,BRD4,cr,IMR90,None,None,1
45965|MYC,1.8813327922473956e-10,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
46334|TAF1,1.9089304792374134e-10,Homo sapiens,TAF1,tf,PFSK-1,Neuron,Brain,1
32812|BRD4,1.959605608992819e-10,Homo sapiens,BRD4,cr,P493-6,B cell lymphoma,None,1
49877|WDR5,1.988323444707057e-10,Homo sapiens,WDR5,cr,A673,Polygonal,Muscle,1
45778|MAX,2.029219656127905e-10,Homo sapiens,MAX,tf,HeLa-S3,Epithelium,Cervix,1
53346|CDK9,2.029219656127905e-10,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1
44312|E2F1,2.0410543346792082e-10,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
36356|POLR2B,2.064926164602342e-10,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1
37349|CREB1,2.113490247226755e-10,Homo sapiens,CREB1,tf,A549,Epithelium,Lung,1
69810|NELFE,2.1258044070788263e-10,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
62933|BCL3,2.150643187519155e-10,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
40234|MED1,2.2139860761351576e-10,Homo sapiens,MED1,predicted transcription factor,None,B Lymphocyte,Blood,1
74838|JMJD6,2.220419619815657e-10,Homo sapiens,JMJD6,cr,None,3565 cells,None,1
46180|MAX,2.40815429041516e-10,Homo sapiens,MAX,tf,H1,Embryonic Stem Cell,Embryo,1
44325|E2F1,2.4860705991438346e-10,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
73407|RBPJ,2.551645511648691e-10,Homo sapiens,RBPJ,tf,None,Neurosphere,None,1
46338|REST,2.566445331041869e-10,Homo sapiens,REST,tf,PFSK-1,Neuron,Brain,1
38654|NFATC1,2.581328910504931e-10,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1
56359|BRD4,2.680145950905103e-10,Homo sapiens,BRD4,cr,MOLM-14,Myeloid Cell,None,1
51627|MYC,2.680145950905103e-10,Homo sapiens,MYC,tf,HUES64,Embryonic Stem Cell,Embryo,0
76527|EPC1,2.69567261964739e-10,Homo sapiens,EPC1,tf,K562,Lymphoblast,None,1
75044|MYC,2.7191273316245966e-10,Homo sapiens,MYC,tf,MDA-MB-231,None,Breast,1
69873|AFF4,2.7269897330443513e-10,Homo sapiens,AFF4,tf,None,Th1,None,1
49447|HIF1A,2.766635710346509e-10,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1
69872|AFF4,2.823086393832168e-10,Homo sapiens,AFF4,tf,None,Th1,None,1
70755|MYC,2.8476221779804166e-10,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1
41476|BRD4,2.973456185381787e-10,Homo sapiens,BRD4,cr,OCI-Ly1,B cell lymphoma,Bone Marrow,1
45973|MYC,2.9820353581572907e-10,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
51750|FOXP1,3.0868882384824683e-10,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1
72611|SP1,3.1953352085650706e-10,Homo sapiens,SP1,predicted chromatin regulator,A375,Melanoma Cell,None,1
70804|TCF7L1,3.260303219304407e-10,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1
36320|RELA,3.269688940226222e-10,Homo sapiens,RELA,tf,GM15510,Lymphoblastoid,Blood,1
56982|GTF2B,3.345729708710249e-10,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
68638|KMT2D,3.345729708710249e-10,Homo sapiens,KMT2D,cr,None,patient derived xenograft cells,None,1
46160|PAX5,3.3746875139169337e-10,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1
45867|MAZ,3.4432098914092374e-10,Homo sapiens,MAZ,tf,IMR90,Fibroblast,Lung,1
50415|KLF11,3.5231839128894157e-10,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
69812|NELFE,3.5231839128894157e-10,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
5967|MYC,3.5231839128894157e-10,Homo sapiens,MYC,tf,None,B Lymphocyte,Blood,0
58640|MED1,3.553638957333688e-10,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
70813|SP1,3.5740848356485765e-10,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1
50434|ELK3,3.604968985006535e-10,Homo sapiens,ELK3,tf,None,Endothelial Cell,Umbilical Vein,1
47414|GABPA,3.688605016454294e-10,Homo sapiens,GABPA,tf,Jurkat,T Lymphocyte,Blood,1
46377|REST,3.7204540207848496e-10,Homo sapiens,REST,tf,U87,None,Brain,1
52432|WDR5,3.774132769747608e-10,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1
70752|MYC,3.784958814553997e-10,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1
39025|BRD4,3.806701856160497e-10,Homo sapiens,BRD4,cr,U87,None,Brain,1
33175|MAX,3.8726645646953415e-10,Homo sapiens,MAX,tf,P493-6,B cell lymphoma,None,1
64867|SIN3A,3.8948988885182305e-10,Homo sapiens,SIN3A,tf,K562,Erythroblast,Bone Marrow,1
43305|CDK6,3.928484022190743e-10,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1
62762|PKNOX1,3.9737039152328435e-10,Homo sapiens,PKNOX1,tf,K562,Erythroblast,Bone Marrow,1
33875|MED1,3.985087979732008e-10,Homo sapiens,MED1,predicted transcription factor,None,Plasma Cell,None,1
50517|NIPBL,3.9965038529665945e-10,Homo sapiens,NIPBL,not sure,Ramos,B Lymphocyte,None,1
8107|MYC,4.0079516214550897e-10,Homo sapiens,MYC,tf,HepG2,Epithelium,Liver,1
50381|NFE2,4.0424871670591504e-10,Homo sapiens,NFE2,tf,None,Proerythroblast,Fetal Liver,1
43045|BRD2,4.0540633863266417e-10,Homo sapiens,BRD2,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1
46349|MAX,4.100692456400493e-10,Homo sapiens,MAX,tf,SK-N-SH,Neuroblastoma cell,Brain,1
37173|MAX,4.183555116159714e-10,Homo sapiens,MAX,tf,H2171,Epithelium,Lung,1
63182|NBN,4.2316360778091685e-10,Homo sapiens,NBN,tf,GM12878,B Lymphocyte,Blood,1
38289|MAX,4.3294202625627624e-10,Homo sapiens,MAX,tf,H128,Epithelium,Lung,1
47551|MYC,4.3294202625627624e-10,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
45610|JUND,4.354208581158815e-10,Homo sapiens,JUND,tf,GM12878,B Lymphocyte,Blood,1
48632|IRF4,4.354208581158815e-10,Homo sapiens,IRF4,predicted transcription factor,H929,B Lymphocyte,Bone Marrow,1
57808|BRD4,4.3916507925719553e-10,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
73525|BRD4,4.404201168253352e-10,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
33434|SMARCA4,4.480241264024683e-10,Homo sapiens,SMARCA4,cr,None,B Lymphocyte,Blood,1
1308|PHF8,4.518739941975588e-10,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1
4631|KAT5,4.518739941975588e-10,Homo sapiens,KAT5,cr,None,T Lymphocyte,Blood,1
38193|MYC,4.622987190092705e-10,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
33162|MAX,4.797411077588298e-10,Homo sapiens,MAX,tf,P493-6,B cell lymphoma,None,1
63451|HDAC1,4.797411077588298e-10,Homo sapiens,HDAC1,cr,K562,Erythroblast,Bone Marrow,1
71935|MYC,4.852359377847166e-10,Homo sapiens,MYC,tf,U2OS,None,Bone,1
5969|MYC,4.93593431763692e-10,Homo sapiens,MYC,tf,Ramos,B Lymphocyte,None,1
42744|RELA,5.02091232055469e-10,Homo sapiens,RELA,tf,LoVo,None,Colon,1
69870|BRD4,5.049554063287305e-10,Homo sapiens,BRD4,cr,None,Th1,None,1
46001|MYC,5.063934617041531e-10,Homo sapiens,MYC,tf,MCF-10A,Epithelium,Breast,1
49446|HIF1A,5.10731630012357e-10,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1
54511|MYC,5.165722641965577e-10,Homo sapiens,MYC,tf,MCF-10A,Epithelium,Breast,1
5389|RELA,5.180425686082546e-10,Homo sapiens,RELA,tf,A549,Epithelium,Lung,1
68711|BRD4,5.314602493394338e-10,Homo sapiens,BRD4,cr,IMR90,None,None,1
36317|RELA,5.421299194363418e-10,Homo sapiens,RELA,tf,GM12892,Lymphoblastoid,Blood,1
1314|PHF8,5.436711069907632e-10,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1
73526|BRD4,5.452165661216117e-10,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
63885|BCL3,5.49878688320533e-10,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
46123|MEF2A,5.60908643454551e-10,Homo sapiens,MEF2A,tf,GM12878,B Lymphocyte,Blood,1
64560|SP2,5.625018568983665e-10,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
42217|STAT3,5.737785497994368e-10,Homo sapiens,STAT3,tf,SU-DHL2,B Lymphocyte,None,1
38183|MYC,5.754073923764388e-10,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
64868|SIN3A,5.786786130326039e-10,Homo sapiens,SIN3A,tf,K562,Erythroblast,Bone Marrow,1
69871|BRD4,5.836194653122095e-10,Homo sapiens,BRD4,cr,None,Th1,None,1
64914|BCL3,6.089472139119273e-10,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
72854|TRAF7,6.089472139119273e-10,Homo sapiens,TRAF7,other,None,None,meningioma,1
45827|MYC,6.211305060566965e-10,Homo sapiens,MYC,tf,HepG2,Epithelium,Liver,1
45767|HCFC1,6.264243615076073e-10,Homo sapiens,HCFC1,tf,HeLa-S3,Epithelium,Cervix,1
63450|HDAC1,6.281987346395683e-10,Homo sapiens,HDAC1,cr,K562,Erythroblast,Bone Marrow,1
33610|FAIRE,6.29978006942174e-10,Homo sapiens,FAIRE,other,None,Endothelial Cell,Umbilical Vein,1
45924|MAZ,6.389483177879065e-10,Homo sapiens,MAZ,tf,K562,Erythroblast,Bone Marrow,1
45907|MAX,6.462141029661793e-10,Homo sapiens,MAX,tf,K562,Erythroblast,Bone Marrow,1
73512|BRD4,6.498771356916292e-10,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
39017|MED1,6.498771356916292e-10,Homo sapiens,MED1,predicted transcription factor,MM1.S,B Lymphocyte,Blood,1
44320|E2F1,6.666127971564965e-10,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
69811|NELFE,6.895818423298806e-10,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
45883|MYC,6.915303788923718e-10,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
37633|ERG,6.95443565453424e-10,Homo sapiens,ERG,other,MCF-7,Epithelium,Breast,1
38663|MYC,6.993783326179922e-10,Homo sapiens,MYC,tf,LoVo,None,Colon,1
64184|BCL3,7.113132782598586e-10,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
45989|MYC,7.153355313895774e-10,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
67458|E2F1,7.214105083338164e-10,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
42714|ETV5,7.214105083338164e-10,Homo sapiens,ETV5,tf,LoVo,None,Colon,1
46333|FOXP2,7.316473890730407e-10,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1
45874|JUN,7.35781663399499e-10,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1
