,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
37623|MYH11,2.674146565821983e-05,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1
43305|CDK6,2.8770163185446368e-05,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1
50365|SPI1,3.327282628800111e-05,Homo sapiens,SPI1,predicted transcription factor,None,Monocyte,None,1
34568|RUNX1,3.525427033931213e-05,Homo sapiens,RUNX1,tf,SEM,Pre-B Lymphocyte,None,1
1741|FOS,4.3516800037177906e-05,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
50434|ELK3,4.3516800037177906e-05,Homo sapiens,ELK3,tf,None,Endothelial Cell,Umbilical Vein,1
46119|SPI1,4.628857352958566e-05,Homo sapiens,SPI1,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
49869|GABPA,4.922650218273569e-05,Homo sapiens,GABPA,tf,SK-N-MC,None,Brain,1
56127|APOBEC3B,5.409233294684375e-05,Homo sapiens,APOBEC3B,other,MCF-7,Epithelium,Breast,1
73446|RUNX1,5.4603120232177444e-05,Homo sapiens,RUNX1,tf,THP-1,AML cell line,None,1
67926|SPI1,5.803580154867949e-05,Homo sapiens,SPI1,predicted transcription factor,None,Macrophage,Blood,1
47330|FOXA1,5.8581633676826784e-05,Homo sapiens,FOXA1,tf,DU145,Epithelium,Prostate,1
71748|SOX4,6.224928351916167e-05,Homo sapiens,SOX4,tf,None,Fibroblast,Fetal Lung,1
52091|TP53,6.461276464085593e-05,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
46129|EBF1,6.521671214447774e-05,Homo sapiens,EBF1,tf,GM12878,B Lymphocyte,Blood,1
53549|SPI1,7.493896556451358e-05,Homo sapiens,SPI1,predicted transcription factor,TSU-1621-MT,None,None,1
56667|HOXB13,8.178557216228057e-05,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1
71136|BRD4,8.29189801336725e-05,Homo sapiens,BRD4,cr,MCF-10A,Epithelium,None,1
70752|MYC,8.562132689436372e-05,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1
71214|FOXA1,8.760205725071909e-05,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
57640|IKZF1,8.881109572095829e-05,Homo sapiens,IKZF1,tf,Nalm6,B cell precursor,Blood,1
48994|AFF4,9.003581203474655e-05,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1
68825|SPI1,9.16934812269932e-05,Homo sapiens,SPI1,predicted transcription factor,K562,Leukemia Cell,None,1
37936|ETS1,9.3805924842022e-05,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1
40164|RUNX1T1,9.8168771078711e-05,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1
55577|SPI1,9.861538870728281e-05,Homo sapiens,SPI1,predicted transcription factor,None,B Lymphocyte,None,1
73720|CREBBP,0.00010459788532902368,Homo sapiens,CREBBP,cr,None,B Lymphocyte,Tonsil,1
50112|MAFB,0.00010844710719546493,Homo sapiens,MAFB,tf,None,Keratinocyte,Foreskin,1
44876|5HMC,0.00011812865464113335,Homo sapiens,5HMC,other,None,Erythroid Cell,None,1
65147|EGR2,0.00012026764372868206,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1
39359|SMAD3,0.00012409855593199727,Homo sapiens,SMAD3,tf,LX2,Hepatic Stellate Cell,None,1
36245|FLI1,0.0001257751626155836,Homo sapiens,FLI1,tf,None,Haematopoietic Progenitor Cell,Blood,1
8770|CHD1,0.00013035056181969317,Homo sapiens,CHD1,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1
48638|SPIB,0.00013210621925989485,Homo sapiens,SPIB,tf,OCI-Ly3,B Lymphocyte,Bone Marrow,1
70816|SP1,0.00013269634791715084,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1
67748|GATA2,0.00013448159582739905,Homo sapiens,GATA2,tf,LNCaP,Epithelium,Prostate,1
48636|IRF4,0.00014185016724726547,Homo sapiens,IRF4,predicted transcription factor,OCI-Ly3,B Lymphocyte,Bone Marrow,1
47333|AR,0.00014185016724726547,Homo sapiens,AR,tf,DU145,Epithelium,Prostate,1
74571|MAZ,0.00014311444461271395,Homo sapiens,MAZ,tf,T778,None,None,1
68974|ESR1,0.00014375053493413575,Homo sapiens,ESR1,tf,T47D,None,Breast,1
71807|FOXA1,0.00014567473431082825,Homo sapiens,FOXA1,tf,None,None,Breast,1
8800|SAP30,0.00015226441343267833,Homo sapiens,SAP30,not sure,K562,Erythroblast,Bone Marrow,1
56953|SPI1,0.00015226441343267833,Homo sapiens,SPI1,predicted transcription factor,RS4,B Lymphocyte,None,1
41831|ZBTB17,0.00015293851441952307,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1
68711|BRD4,0.0001612487206325192,Homo sapiens,BRD4,cr,IMR90,None,None,1
70753|MYC,0.0001612487206325192,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1
8655|ERG,0.00016923593473976666,Homo sapiens,ERG,other,VCaP,Epithelium,Prostate,1
55555|SPI1,0.00017374713267155202,Homo sapiens,SPI1,predicted transcription factor,None,B Lymphocyte,None,1
48086|AR,0.0001855220324431157,Homo sapiens,AR,tf,HEK293,Epithelium,Embryonic Kidney,1
52092|TP53,0.0001904376080241414,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
69268|ERG,0.00019890164348861642,Homo sapiens,ERG,other,VCaP,Epithelium,Prostate,1
46234|SP1,0.00020326425894339533,Homo sapiens,SP1,predicted chromatin regulator,HepG2,Epithelium,Liver,1
36140|TP63,0.00020952224359258742,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
45239|PHF8,0.00021225893170569626,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
68976|ESR1,0.00021225893170569626,Homo sapiens,ESR1,tf,T47D,None,Breast,1
8818|PHF8,0.00021225893170569626,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
48089|AR,0.00021410189462222178,Homo sapiens,AR,tf,HEK293,Epithelium,Embryonic Kidney,1
67731|FOXA1,0.00021502896866902168,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
62800|KLF9,0.00021877487296974231,Homo sapiens,KLF9,tf,MCF-7,Epithelium,Breast,1
73714|AFF1,0.00021972082100595185,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1
51272|FOXA1,0.00022645012672593124,Homo sapiens,FOXA1,tf,VCaP,Epithelium,Prostate,1
50571|MYB,0.00022840782264764968,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1
39365|SMAD3,0.00023639761776056106,Homo sapiens,SMAD3,tf,LX2,Hepatic Stellate Cell,None,1
73699|MED1,0.0002374144740667275,Homo sapiens,MED1,predicted transcription factor,SEM,B Lymphocyte,None,1
70108|FOXA1,0.0002374144740667275,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
76495|BRPF3,0.00023946043845568155,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1
70812|SP1,0.00024993923578600104,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1
42637|CREBBP,0.00025424923793075524,Homo sapiens,CREBBP,cr,HEK293,Epithelium,Embryonic Kidney,1
49002|ELL2,0.0002630778725752677,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1
33526|ESR1,0.000264201322369283,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
34997|FOXM1,0.00026532924165638383,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1
48314|SPI1,0.00026646164673174645,Homo sapiens,SPI1,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
48315|SPI1,0.0002710364526777709,Homo sapiens,SPI1,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
53593|MED1,0.00027219153298256246,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
45997|STAT3,0.0002733511979650115,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1
74430|ELF1,0.0002827955779253266,Homo sapiens,ELF1,tf,None,Colorectal cancer cell line,None,1
37639|ERG,0.0002827955779253266,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,1
75276|ZBTB48,0.0002900773326997742,Homo sapiens,ZBTB48,,U2OS,None,None,1
72878|MYF5,0.0002900773326997742,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1
56043|GABPA,0.00029254312265584125,Homo sapiens,GABPA,tf,HepG2,Epithelium,Liver,1
65014|ELF1,0.0002962784180569501,Homo sapiens,ELF1,tf,K562,Erythroblast,Bone Marrow,1
52684|FOXA2,0.00031166800726370534,Homo sapiens,FOXA2,tf,CyT49,Embryonic Stem Cell,Embryo,1
41288|STAT1,0.0003129834843233678,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1
67765|SPI1,0.0003182972193922883,Homo sapiens,SPI1,predicted transcription factor,None,Hematopoietic stem and progenitor cell,Fetal Liver,1
73713|AFF1,0.0003182972193922883,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1
32899|RELA,0.00032779867052004023,Homo sapiens,RELA,tf,None,Endothelial Cell,Umbilical Vein,1
50163|TBP,0.00032779867052004023,Homo sapiens,TBP,tf,K562,Erythroblast,Bone Marrow,1
68977|PR,0.00033056142646092527,Homo sapiens,PR,predicted transcription factor,T47D,None,Breast,1
67750|FOXA1,0.00033474618156502633,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
64317|ETV4,0.00033615200968859513,Homo sapiens,ETV4,tf,HepG2,Epithelium,Liver,1
63592|TCF7,0.0003389801474617888,Homo sapiens,TCF7,tf,HepG2,Epithelium,Liver,1
44026|AGO1,0.00034614755122750244,Homo sapiens,AGO1,other,PC-3,Epithelium,Prostate,1
68826|SPI1,0.00034759782905966163,Homo sapiens,SPI1,predicted transcription factor,K562,Leukemia Cell,None,1
534|ETV1,0.00034759782905966163,Homo sapiens,ETV1,tf,GIST48,Mesenchymal Stem Cell,Stomach,1
56042|GABPA,0.0003549343033777574,Homo sapiens,GABPA,tf,HepG2,Epithelium,Liver,1
68048|NFKB1,0.0003841451000588864,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1
37588|SPI1,0.0003841451000588864,Homo sapiens,SPI1,predicted transcription factor,ME-1,Leukemia Cell,None,0
69270|ERG,0.00038734642867676965,Homo sapiens,ERG,other,VCaP,Epithelium,Prostate,1
54574|HSF1,0.00038895636416926444,Homo sapiens,HSF1,tf,U2OS,None,Bone,1
56943|SPI1,0.0003938235166488236,Homo sapiens,SPI1,predicted transcription factor,RS4,B Lymphocyte,None,1
33137|FOXA1,0.00039874714855186636,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
50398|MYB,0.00040540087988075245,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1
69870|BRD4,0.0004155748632465938,Homo sapiens,BRD4,cr,None,Th1,None,1
1309|PHF8,0.000424233574896554,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1
48633|SPI1,0.0004420551262233745,Homo sapiens,SPI1,predicted transcription factor,H929,B Lymphocyte,Bone Marrow,1
57641|HDAC1,0.00044387494110119716,Homo sapiens,HDAC1,cr,Nalm6,B cell precursor,Blood,1
46257|REST,0.00044387494110119716,Homo sapiens,REST,tf,HepG2,Epithelium,Liver,1
3272|GATA1,0.0004512238677319663,Homo sapiens,GATA1,tf,None,Proerythroblast,Bone Marrow,1
65013|ELF1,0.0004530786371194284,Homo sapiens,ELF1,tf,K562,Erythroblast,Bone Marrow,1
46156|SPI1,0.0004530786371194284,Homo sapiens,SPI1,predicted transcription factor,GM12891,Lymphoblastoid,Blood,1
46266|ELF1,0.00045680939153428944,Homo sapiens,ELF1,tf,K562,Erythroblast,Bone Marrow,1
75559|BRD4,0.00046626118164369915,Homo sapiens,BRD4,cr,None,None,Retina,1
57809|BRD4,0.0004758938866017025,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
73712|AFF1,0.0004758938866017025,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1
72356|TAL1,0.0004936987168234164,Homo sapiens,TAL1,tf,Kasumi-1,Acute myeloid leukemia,None,1
50413|KLF11,0.0004936987168234164,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
46052|NR3C1,0.0004936987168234164,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0
68229|NR3C1,0.0004977382062661868,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1
46355|ELF1,0.0004977382062661868,Homo sapiens,ELF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1
59373|ESR1,0.0005018082766795547,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
72358|RUNX1,0.0005142040799347822,Homo sapiens,RUNX1,tf,Kasumi-1,Acute myeloid leukemia,None,1
8816|KDM4A,0.0005290237682893242,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1
45228|KDM4A,0.0005290237682893242,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1
40166|TCF7L1,0.0005354952203396313,Homo sapiens,TCF7L1,tf,Kasumi-1,Myeloblast,Blood,1
48313|SPI1,0.0005354952203396313,Homo sapiens,SPI1,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
45419|SAP30,0.0005376685926832075,Homo sapiens,SAP30,not sure,K562,Erythroblast,Bone Marrow,1
5443|FLI1,0.0005376685926832075,Homo sapiens,FLI1,tf,None,Endothelial Cell,Umbilical Vein,1
8820|RBBP5,0.0005398501218841069,Homo sapiens,RBBP5,cr,H1,Embryonic Stem Cell,Embryo,1
75281|ZBTB48,0.0005398501218841069,Homo sapiens,ZBTB48,,HeLa,None,None,1
46268|GABPA,0.000546443928441311,Homo sapiens,GABPA,tf,K562,Erythroblast,Bone Marrow,1
74343|NEUROD1,0.000548658363295621,Homo sapiens,NEUROD1,tf,D283 Med,None,None,1
63176|ETV1,0.000562120184814611,Homo sapiens,ETV1,tf,K562,Erythroblast,Bone Marrow,1
46002|STAT3,0.000580544496501084,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1
46330|REST,0.0005995255234821471,Homo sapiens,REST,tf,PANC-1,None,Pancreas,1
46059|ELF1,0.0006043595379973392,Homo sapiens,ELF1,tf,A549,Epithelium,Lung,1
46295|ZBTB7A,0.0006067900235371189,Homo sapiens,ZBTB7A,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
53630|STAT5B,0.0006190784453596508,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1
48316|SPI1,0.0006265613927201156,Homo sapiens,SPI1,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
37589|MYH11,0.0006366685916370989,Homo sapiens,MYH11,not sure,None,Hematopoietic Cell,None,0
53594|MED1,0.0006417784382499762,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
51750|FOXP1,0.0006443475331049459,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1
36141|TP63,0.0006599624983132668,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,0
71168|AR,0.0006625986894749164,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
69616|MYC,0.0006786209494708872,Homo sapiens,MYC,tf,Jurkat,T Lymphocyte,Blood,1
44562|EMX1,0.0006922450227780808,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1
48085|AR,0.000694999926162688,Homo sapiens,AR,tf,HEK293,Epithelium,Embryonic Kidney,1
33224|ESR1,0.0006977649367001177,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
52153|FAIRE,0.0007005400878294255,Homo sapiens,FAIRE,other,None,Macrophage,None,1
392|NOTCH1,0.0007463492872128204,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1
41568|SPI1,0.0007493020384313155,Homo sapiens,SPI1,predicted transcription factor,None,Macrophage,Blood,1
45750|E2F1,0.0007522655487699122,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
35308|TCF12,0.0007552398535289875,Homo sapiens,TCF12,tf,Kasumi-1,Myeloblast,Blood,1
72626|ETS1,0.0007612209880112693,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1
58172|HIF1A,0.0007733143543875471,Homo sapiens,HIF1A,predicted chromatin regulator,HeLa,Epithelium,Cervix,0
67615|ELF3,0.0007794271599526432,Homo sapiens,ELF3,tf,CFPAC-1,None,Pancreatic ductal,1
36819|ESR1,0.0007794271599526432,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
9216|POLR2B,0.0007794271599526432,Homo sapiens,POLR2B,tf,HeLa,Epithelium,Cervix,1
37349|CREB1,0.0007886798342856512,Homo sapiens,CREB1,tf,A549,Epithelium,Lung,1
51269|FOXA1,0.0007980335423803759,Homo sapiens,FOXA1,tf,VCaP,Epithelium,Prostate,1
64103|BCL3,0.0008074892757836263,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
46126|EGR1,0.000823478274069497,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1
45781|TBP,0.0008364786695295042,Homo sapiens,TBP,tf,HeLa-S3,Epithelium,Cervix,1
33520|ESR1,0.0008397581386848602,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
5439|FLI1,0.0008397581386848602,Homo sapiens,FLI1,tf,EWS502,Small Round Tumor Cell,None,1
70561|MYC,0.0008463525883161009,Homo sapiens,MYC,tf,U2OS,None,Bone,1
68714|BRD4,0.0008664227987639213,Homo sapiens,BRD4,cr,IMR90,fibrobasts,None,1
65086|ZSCAN16,0.0008698100747385599,Homo sapiens,ZSCAN16,,HEK293,Epithelium,Embryonic Kidney,1
45791|TBP,0.0008698100747385599,Homo sapiens,TBP,tf,HepG2,Epithelium,Liver,1
56668|HOXB13,0.0008732095236071821,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1
45729|ELK1,0.0008766211846384213,Homo sapiens,ELK1,tf,HeLa-S3,Epithelium,Cervix,1
45772|FOS,0.0008766211846384213,Homo sapiens,FOS,tf,HeLa-S3,Epithelium,Cervix,1
41303|IRF1,0.0008973498190422501,Homo sapiens,IRF1,tf,None,Monocyte,Blood,1
74429|ELF1,0.0009114181812014437,Homo sapiens,ELF1,tf,None,Colorectal cancer cell line,None,1
44874|5HMC,0.0009114181812014437,Homo sapiens,5HMC,other,None,Erythroid Cell,None,1
1743|GATA2,0.0009221021514038421,Homo sapiens,GATA2,tf,None,Endothelial Cell,Umbilical Vein,1
73970|ZNF202,0.000925688967364634,Homo sapiens,ZNF202,,293T,None,None,1
56665|FOXA1,0.0009292885977250618,Homo sapiens,FOXA1,tf,LHSAR,Epithelium,Prostate,1
49669|PROX1,0.0009329010835255537,Homo sapiens,PROX1,tf,SW480,None,Colon,1
69874|RELA,0.0009329010835255537,Homo sapiens,RELA,tf,None,Th1,None,1
70093|TET2,0.0009365264659193093,Homo sapiens,TET2,cr,293T,None,None,1
1740|FOS,0.0009438160856646728,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
40216|MED1,0.0009438160856646728,Homo sapiens,MED1,predicted transcription factor,None,B Lymphocyte,Blood,1
56256|AR,0.0009734987373000572,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
54234|RUNX1,0.001000171574091691,Homo sapiens,RUNX1,tf,Jurkat,T Lymphocyte,Blood,1
59416|RUNX1,0.001000171574091691,Homo sapiens,RUNX1,tf,Jurkat,T Lymphocyte,Blood,1
75139|RELA,0.0010118067831062336,Homo sapiens,RELA,tf,Huh7,Epithelium,Liver,1
69818|NELFE,0.0010118067831062336,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
64802|BCL3,0.001015712702622516,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
44435|TAL1,0.0010314751292468955,Homo sapiens,TAL1,tf,None,None,Cord blood,1
73234|IKZF1,0.0010314751292468955,Homo sapiens,IKZF1,tf,None,B cell precursor,None,1
8456|CEBPA,0.0010354506430019742,Homo sapiens,CEBPA,tf,K562,Erythroblast,Bone Marrow,1
46297|E2F6,0.0010434438686411402,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,1
45895|CCNT2,0.0010434438686411402,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1
32856|TERC,0.0010474616694634779,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1
63295|ZNF335,0.0010474616694634779,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1
44093|ETS1,0.0010555398703595718,Homo sapiens,ETS1,tf,None,T Lymphocyte,Blood,1
56353|CDK8,0.001059600360092854,Homo sapiens,CDK8,tf,MOLM-14,Myeloid Cell,None,1
43853|AR,0.001059600360092854,Homo sapiens,AR,tf,VCaP,Epithelium,Prostate,1
46306|THAP1,0.001059600360092854,Homo sapiens,THAP1,tf,K562,Erythroblast,Bone Marrow,1
36244|RUNX1,0.0010677643431846059,Homo sapiens,RUNX1,tf,None,Haematopoietic Progenitor Cell,Blood,1
63884|BCL3,0.0010718679269283464,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
33509|ESR1,0.0010801185056862391,Homo sapiens,ESR1,tf,TAM_R,Epithelium,Mammary Gland,1
46226|YY1,0.0010801185056862391,Homo sapiens,YY1,tf,HepG2,Epithelium,Liver,1
46230|CEBPD,0.0010842655918159032,Homo sapiens,CEBPD,tf,HepG2,Epithelium,Liver,1
33917|WDR5,0.0010884272700600998,Homo sapiens,WDR5,cr,NHEK,Keratinocyte,Skin,1
75275|ZBTB48,0.0010926035862825361,Homo sapiens,ZBTB48,,U2OS,None,None,1
33156|ESR1,0.0010967945864697503,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
74647|ETV6,0.0010967945864697503,Homo sapiens,ETV6,tf,GM12878,B Lymphocyte,Blood,1
35044|ESR1,0.001101000316731352,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
69814|NELFE,0.0011052208233002954,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
50565|MYB,0.0011094561525331053,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1
75942|KDM1A,0.0011179714650358737,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1
51863|HSF1,0.0011308567698162034,Homo sapiens,HSF1,tf,451Lu,Melanoma Cell,None,1
45951|E2F4,0.0011395224117681788,Homo sapiens,E2F4,tf,K562,Erythroblast,Bone Marrow,1
54125|CEBPB,0.001143878006059969,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
45788|MAZ,0.0011570364523389271,Homo sapiens,MAZ,tf,HepG2,Epithelium,Liver,1
34236|STAT3,0.0011703333974394353,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1
1375|CEBPA,0.0011747967142209709,Homo sapiens,CEBPA,tf,HepG2,Epithelium,Liver,1
64556|IKZF2,0.001183770140424112,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1
71859|ESR1,0.001183770140424112,Homo sapiens,ESR1,tf,MCF-7,None,Breast,1
70814|SP1,0.0011882803469659975,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1
41572|ING2,0.0011973479906936648,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1
62533|BCL3,0.001211068268048877,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
63200|BCL3,0.001215673573916847,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
45967|STAT2,0.0012295858251682096,Homo sapiens,STAT2,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
64177|TAF7,0.0012389414355928373,Homo sapiens,TAF7,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
39372|ETV1,0.0012436436238345274,Homo sapiens,ETV1,tf,LNCaP,Epithelium,Prostate,1
4974|RELA,0.0012483621344697659,Homo sapiens,RELA,tf,GM12891,Lymphoblastoid,Blood,1
63975|GATA4,0.0012722012937521677,Homo sapiens,GATA4,tf,HepG2,Epithelium,Liver,1
53347|CDK9,0.0012770188027241575,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1
58805|MYB,0.0012915716050117374,Homo sapiens,MYB,tf,None,Th1,None,1
74116|RUNX2,0.0012915716050117374,Homo sapiens,RUNX2,tf,MCF-7,None,None,1
65123|ZFP64,0.0012915716050117374,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1
