,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
44340|E2F1,0.000000000000000000000000000000000000000000037074658764786470291829551656094803016619453620638852454509549434500221388964729699704102629572660585864009245780523492837407578561254963754642049098122044416816454310119078429193537600046830518134204,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
44332|E2F1,0.00000000000000000000000000000000000000000066478238458938390052148092210737595526484023476016158611054947119059161823427890238409630849736500373779870968889457491509461007237457618055004803510722879104167622004776259698220998984798944383758,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
45617|E2F4,0.000000000000000000000000000000000000000061244226632159775627079862966482251882660617767371365936604977380036584658208020507675420683535056869800187925921630997328093041153371914169853197145248068691037469067383823553634267240593115027277939,Homo sapiens,E2F4,tf,GM12878,B Lymphocyte,Blood,1
36807|E2F4,0.000000000000000000000000000000000000000075866399945236631272624013313408107943021680215281782653253367669734528846613332487598723505456952217149135107426363779501715706737837137887214318621926517826656492273091761313229641087971654465957905,Homo sapiens,E2F4,tf,MCF-7,Epithelium,Breast,1
1874|RBL2,0.00000000000000000000000000000000000000015701698932407611997315124864684480900464844285739835149153746386695548815435222290860148073404468297114145229499418344354373314562215622539467192359857626571938113435908305718731996423557754171100815,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1
44339|E2F1,0.000000000000000000000000000000000000031624680943763440401922216068127282116642208171669111110291977592553767349188866723062180430214516876974755053481024929733599487826961339997326192483435408546745822277167696282550603442672676100015816,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
70962|E2F1,0.00000000000000000000000000000000000015972749394482151944629461141124773302916655643635002268941028821557518978206619244050811204372598319826986922441290759287731131137606396911756458339049744214841610215882810462353710965431505179391541,Homo sapiens,E2F1,tf,Raji,B Lymphocyte,Blood,1
44328|E2F1,0.00000000000000000000000000000000000027555922659384523112382965108085665155774406646124658998116284049088916824301341457353131866160642542963631970633343114260834516272386682740111438410941894257300131856205038665736335837271872003232383,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
77535|TFDP1,0.00000000000000000000000000000000000027624598425987465589071342631567212255367537926261541498878438488609362626259766547218668929425423908721616292284910144112126764691663364079832842937836902152078601419895733303067874346942079938199309,Homo sapiens,TFDP1,tf,MM1.S,B Lymphocyte,Blood,1
44333|E2F1,0.00000000000000000000000000000000000029583147878121673506582226504403106293182661546748731870451490111152201110526324500690353121273350933538897725064638628452899471202351335810475444088260061223110307094748636790812061672809827578859725,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
44329|E2F1,0.0000000000000000000000000000000000003382052659933790530249139101421785770625580242138257072770916879554421754656668616845347462284097056523318868558429113953372353962585439292927939503811700187034045307224984527861883082023848074172042,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
45754|E2F1,0.0000000000000000000000000000000000031721663754303291191859723273593112235842193474273185193417578328400403991939426919016545132281378078659103773344555134417565108803305711683427551297317247596344743856799111139830646554217530106882683,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
36812|E2F4,0.000000000000000000000000000000000033045942088015034661019626616502059860866551105781347000051716197237210040719110753329848709545321065131817157863660423486071460904376156141437278075737583783463657155431420962691608987571844910659551,Homo sapiens,E2F4,tf,MCF-7,Epithelium,Breast,1
542|E2F4,0.000000000000000000000000000000000063789593810779210278689766700795944214599038074664721882729251464740628440884148035440126134714913252387867589251254688208278673241049538637607008802071866399792486649095493337609971800218048418167876,Homo sapiens,E2F4,tf,GM06990,B Lymphocyte,Blood,0
1880|RBL2,0.00000000000000000000000000000000018652680903248717286710557193534149159351198893061826310755683083842832568242305897086728045142379792880202077961971761313867079930609587531642687575954524889181075861971101590239418369905616873666887,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1
44325|E2F1,0.00000000000000000000000000000000020741961718258508029095869874790922743028114031903926009924872216675857926317317455956802416539155280149761317940864974205475392208701015275475078248437523209922682471525619328431200613324665918780508,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
56252|E2F1,0.000000000000000000000000000000000244941353390765018195142061341651843113375927397362114316327427427949836433024959392008892461545338412112919510515781211070034081615116805240637923824287659484763990125774108502685235969649792495265,Homo sapiens,E2F1,tf,None,Epithelium,Mammary Gland,1
2684|PHF8,0.000000000000000000000000000000001279243072074279873365426913518892138547559525125296766555399873248750297561348799606956256473579527185499507440175702812695284712558847798613496937139389791573472433136851957582915204620635794449485,Homo sapiens,PHF8,cr,SH-SY5Y,None,Bone Marrow,1
75924|E2F1,0.000000000000000000000000000000010129815902101681709341489433372592575067804407296487674959151190342480294785004873497462553871851623218867501757620000397020209662684505781431749713787121702732155711384871596253598473365727787969137,Homo sapiens,E2F1,tf,MM1.S,Multiple myeloma cell,None,1
41481|E2F1,0.000000000000000000000000000000067714936587233440335694010775000583720321196184640736403673987259790428889053157033964729251055095760169310794803517923964738750790589141502596934356002336947063958348906257447848202008016739376862281,Homo sapiens,E2F1,tf,OCI-Ly1,B cell lymphoma,Bone Marrow,1
44321|E2F1,0.00000000000000000000000000000017451787307095398243750462769788938288848655314286840373563705208038672440036998732433543442455922817899515983336589553814763786321582929036499191281328934212965706148518080706558812588373349794869437,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
44336|E2F1,0.00000000000000000000000000000025909801592899226926798125364173104415982421591508440837141495436392397387179622549551869328311465363139905785369682391116129211520251571192740315244034981181963379135660314300327095711358768651107692,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
1212|E2F1,0.0000000000000000000000000000003016032275903165122173052306321654021744360391424982727809165425148428792470772871359255960330662319179199270242123170448301023873034082832448624747578163347501221250921286330033117526483240828673052,Homo sapiens,E2F1,tf,HeLa,Epithelium,Cervix,1
70953|E2F1,0.00000000000000000000000000000031457479326727374789599740404632350743531015400954798556391878004663882847405939496301461488365892672009546551616908365020245738509907655860350457177268086954688277652073609572506864264848328720510656,Homo sapiens,E2F1,tf,Raji,B Lymphocyte,Blood,1
55465|NELFA,0.00000000000000000000000000000046916789520519151003966739857140787892288642073750991715150194924206181798479008452394208703758790264675770287636067607558033769868000351613758167123237763456576571193393102702575137256303012520671462,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1
62550|TFDP1,0.00000000000000000000000000000092338749753703079801489901722575926572219774761946268774458675454128142795243191599304747227068575113197623081011327777025011200088442875373430860018554682695265079065184472321358752161852751943631213,Homo sapiens,TFDP1,tf,K562,Erythroblast,Bone Marrow,1
56961|GTF2B,0.0000000000000000000000000000010338452404474061093446949466749137458160122350759108353221987596359472985996787273445316626501149210473207115085192326124911266522166530630389708822493375359920385567845107424040575195748889643073241,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
36234|XRN2,0.000000000000000000000000000002674074250483767521153882489411457963780792387380100278647022896734608322287277679573651457713329204571920983944666766805990865706014984182174577093246251654373500086964424226349082401620941069806007,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1
93|PHF8,0.0000000000000000000000000000085746256075486058331805303524137912398974195883502291933598028078630901537373184041793509950690579754174927004398797465885651909726859497692704790628322456745414967285679885913742129213352609900634376,Homo sapiens,PHF8,cr,HEK293T,Epithelium,Embryonic Kidney,1
38731|TFDP1,0.0000000000000000000000000000085952011134691630989657514100578049455785874982741331997108286615035863400462058101951275864579088891108916378487494426181706826464727461944347916648644410864199622994259292015910266258845430495101301,Homo sapiens,TFDP1,tf,LoVo,None,Colon,1
49416|RB1,0.0000000000000000000000000000090715147768964593877698652877221766502319249040066158140902708230739320464453246211210266880560264987215955618039786995835180905799927955419383687937006652393322033405545790705906772177249052957609919,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,1
1878|RBL2,0.000000000000000000000000000022972020973920448789551393598491118980247625214973213126039120836923727811414783538645865981257097160862301328071115434365974673384153303904829242925788691138189090503697907425766326089609350147514945,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1
70860|E2F1,0.000000000000000000000000000035804431739044583892945027705287179503312541050226337712375958205409780860522607056466721808586146589596951121808198261082200857536831466220169353202617265923794083604846398104705970647535762656224772,Homo sapiens,E2F1,tf,hTERT-RPE1,Epithelium,None,1
9216|POLR2B,0.000000000000000000000000000036959938186744088564511252876644203012348175435937917560024882752341982951865289031734580281500158730812451152477763650814493211235619486505958121749109803668636795388992642318061475278230920710501195,Homo sapiens,POLR2B,tf,HeLa,Epithelium,Cervix,1
51103|CHD8,0.000000000000000000000000000055485832775857748242485523815384415282648847051040088535201800069834521975163511930097483825296396454429346539108305455723262795101108193811665588327406396653850342130406116170769548956367278788727737,Homo sapiens,CHD8,cr,None,Neural Stem Cell,None,1
2282|E2F1,0.000000000000000000000000000067296791353499587685762344981518850858833383488148041392211711169186643104134017183348216630501899057571738654333229801515188262763923058824392860055008762757819198081621598347798795942373844954909646,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
55466|NELFA,0.00000000000000000000000000042281930900684078946452295549088346916882214204291773734080542577453797697655235312734549792943531337091815333697480676780568333740585909231744110478999560702842587204030665662690937364138239339110313,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,0
62551|TFDP1,0.00000000000000000000000000059389598186736489590096753761874305882484441354944280793851737541415798616747827421327716689134269939551879374107992403830011330334502130232256455228885171386537769663019897558064099838489967085498128,Homo sapiens,TFDP1,tf,K562,Erythroblast,Bone Marrow,1
44324|E2F1,0.00000000000000000000000000086422119856766038651905222597365693892967699470108197199644441648015695682362957164742230757438478536201274872690491815204628644100398092819405650369937683670184380635213262226923528831550114666557683,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
1312|PHF8,0.00000000000000000000000000097322527500091125635173194157481803565553628404448344697574690426636278645975739832783380910112356868253635734598249291067688171514681501172642253313370443349490201693082210797085826085050752560841427,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,0
44313|E2F1,0.0000000000000000000000000012980412210483909736925422117954302622687410024529267982081487465446878115213851735615327120100422487431319186095987367918997397388891225737579160666437758830391549701910824410218616950067547236010342,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
43305|CDK6,0.0000000000000000000000000013529908543200874929558830779655574736902028271338170989761466344736555904295150929363061658793421451813625705216883672567877593827028265615229608793605593586055971229873886798296393858620451912055004,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1
44317|E2F1,0.0000000000000000000000000023645401977479132558048405837570724727916428494989591251096937097712524603407327097717647813920897355812163456064111936466647563306297401804391048106614553710964888260338913550316167267579828128530681,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
73713|AFF1,0.0000000000000000000000000029646178339781155484594169167879736469654817833999385850068886393725709370028716203235087795990417657677661382773754091340304792145350732137281761549347729220014185408857503780118541491091142695029392,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1
36230|TTF2,0.000000000000000000000000003760628651117630108716307596021384612445506883314087249825760741570347515160088135921299140912174404922185696465000489722727108992520513468960610716919204945115201665421022162930975648633077661042412,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1
5968|MYC,0.0000000000000000000000000040601882761210158753487010318135509359492049668353861653681831636907248969707819471770431821736914938164725495566299276085636837126357542457983984361996044056292595759767406473968021983828168588650691,Homo sapiens,MYC,tf,BL-41,B Lymphocyte,Blood,0
45776|E2F6,0.0000000000000000000000000082576268081537031423594605934572529870763659345427836627450974182262050623918363914954355676463017649667970431907479836683911915619551932376411922264861018374469080151016176551216653726256130384648654,Homo sapiens,E2F6,tf,HeLa-S3,Epithelium,Cervix,1
52436|WDR5,0.000000000000000000000000023297707802745739579479449347076463071148240221337704467482057312815891595748082825445281475074240021980136335432764654759833261276584381841515039677771738083538183267342703759658645668712221021663573,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1
43066|BRD4,0.000000000000000000000000036855320469690643215499193321600767789361018117621506525839432538565980291174872281565394504471814946944141021644938400372035903117671243335196849357150390364743004144142265651474559816897341065422483,Homo sapiens,BRD4,cr,HEK293T,Epithelium,Embryonic Kidney,1
45750|E2F1,0.000000000000000000000000051043574098521792480265537114275231534804202291313186510218400533034711649999114148652983720731044131380405219719492693098209474857915568618945262275684139278924216720280849278224942547419986734608119,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
45951|E2F4,0.000000000000000000000000075142674892168842260168590826758497282038298002379961463648503078152225400820021550625677373064029185925617210164210709607624718626758309215513307812901497194000121792399909402747531137815212551553654,Homo sapiens,E2F4,tf,K562,Erythroblast,Bone Marrow,1
38585|TAF3,0.000000000000000000000000096136360974366370316843579629291703297607917069203438742541595116257092746434928087353701797273431564808747360054912504253078661736694039893546202319059292853874039235818582634349672319912274358472552,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1
44337|E2F1,0.000000000000000000000000096733277306764209419255978468031644676800692922180984122243376455537882976394984355317919443466632922100712213254178803641721651290104444073119305680036405927310384152899526521594765310993610268216547,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
34318|MYC,0.00000000000000000000000012089682851918638340713283479660904629600304621189946077534882902828100971294100636761450621679188149204429097304589230379175074559942059056752084305686640766579312804571911764453194817910154565822061,Homo sapiens,MYC,tf,HEK293T,Epithelium,Embryonic Kidney,1
8658|HDAC1,0.00000000000000000000000019901892027471569297843283922567550804022964742447335961801984999389214954987376621088524190310721266247303212271978623746087794467334106312299032587627527315633974926089457127086844377195012214845699,Homo sapiens,HDAC1,cr,VCaP,Epithelium,Prostate,1
46162|TAF1,0.00000000000000000000000020451934437010781219343409770726078595892628748025217222310886047691293851425262986847292679394092576398775751858695092281063026296867968211750142127194763997048330104004868372349352077029439206874878,Homo sapiens,TAF1,tf,GM12892,Lymphoblastoid,Blood,1
46077|TAF1,0.00000000000000000000000021910826561139700340739268498334122769243735874999680978267165441083844892465911770061864447244601844357521449840134161480177851308959517736367798556289088231270480482086614548528508256993113314505926,Homo sapiens,TAF1,tf,A549,Epithelium,Lung,1
52092|TP53,0.00000000000000000000000023713322384330272253943806487559331450523658409858953818082641638736537932285009591879993053040577596374284901461784105655869654857081216209634653817544694745537036424116603682800021461341324397482749,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
44316|E2F1,0.00000000000000000000000025604137816317782946573663861501993903043911845109962436663067936649691877644188466809856216128598825182488941986618402891379228356148958056848398491862755558673369611986882927548442131124030705291601,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
75942|KDM1A,0.00000000000000000000000065873007280481604415110682300874842627720656402967852049033374753494304850349951925257406744842228349917966494385152992770959600649212483531447120960291563982475312556746257993136421384765258924360913,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1
55468|NELFA,0.00000000000000000000000081335906812904409639534313555806699420206381606867834091680454114497558307665464650772903968055493450694559240472022711076487237365183248312432671613608072366482709439445003934070502422385896394829569,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1
1876|RBL2,0.0000000000000000000000010309908339568988794325474760606826180605535177108877478325410523748297987759255716262394150747188654237261742812006812507066306817397902794734034474756221309564084007859680294120723212944847740041122,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,0
53076|RBP2,0.0000000000000000000000011118756289106176408398065144809296297888278894965132589930070838866094301838949746180474301485133939800221226811643725676501168140441321056759064807512793961052423111958963321108577185747765541419382,Homo sapiens,RBP2,other,U937,None,Pleura,1
49417|RB1,0.0000000000000000000000012510153066235830795468160602860230700624148842565043330818468021061147409974124097203417733801023683170464143691189761375324952702517339007102768102047587308369366735633641351080151517215977708020587,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,1
1314|PHF8,0.0000000000000000000000019274500561619281377931043013406470555228671745108142359662416183682700077284899993951395523784839766815968939796927228474335474243087911552841864232692577769093589736847389419648421032322962908508466,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1
41572|ING2,0.0000000000000000000000024550707226013730450266996075739006213300218297571521256393506874707291507152232811220827539051875429936820469558313699651088584685347014995579251462536585498273840402902061141170213950932531642935947,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1
32814|MAX,0.0000000000000000000000025873085319010120544950065575509515468448796202513798785154226010520353653008191505076567949861408705422712027231688997744716663774741468115814565359272654720256839956927702313440556904064652620485486,Homo sapiens,MAX,tf,P493-6,B cell lymphoma,None,1
52091|TP53,0.0000000000000000000000026743292202724780319937458435917332349400839942431620923636065639460763502042102688324852595568472784600689434591248233917687031659136255833790123850911252999637266016531260477048421694915447488549249,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
48999|AFF4,0.0000000000000000000000030750506304925424727890722193924709317538661688021300802436011209460074660765627225919139770290215355433530218368087114049788222308365099403305381693680813625664906203793804793363698403313750097126866,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1
71137|BRD4,0.0000000000000000000000042779679084602360429313194138027953200549740665298953855869230074076006805539506778757990686472972006436024428560501543026204629121013113596117117641619189897445631590165533026641708992239262524132435,Homo sapiens,BRD4,cr,MCF-10A,Epithelium,None,1
48824|MBD2,0.0000000000000000000000045730946745913304815515857893222332276803710005978596248152255269889582695660278936727445023602109397733348300717521321868393462306662685080115586361941650244670884102938372777941869591433097915144421,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1
43105|RBPJ,0.000000000000000000000005500276925241495698329903877798336704356865646455387637239940393021565399782882546425016110707713133783090951594876904271778286224824046778818601584795454254616872949673431376752389987258190401587745,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1
51750|FOXP1,0.0000000000000000000000055266346373071851543548981483059349834329011506269078244499473771765933976044826216064019789838774755699252400605930442728104147589304256809819940672190217120233196272013623766474250783466535872763111,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1
46000|E2F4,0.0000000000000000000000058917724379477791846491606479849134397895655127618062107320390359013621047888980915566379173646208608805377636685425744076426790894426977040369451327806766925251535877245807830907063628941777316014216,Homo sapiens,E2F4,tf,MCF-10A,Epithelium,Breast,1
73696|LEO1,0.0000000000000000000000065944459982969597166555061201909555373081454008524889404669247937730114890086112825578079410382223452595136800258045184036177562477327611027464320681578427382678998293695076544572652271457569852746676,Homo sapiens,LEO1,predicted chromatin regulator,SEM,B Lymphocyte,None,1
33904|BRD4,0.0000000000000000000000071851834493698431655240991679560003329640604821200199665964908135295288094529463922313751590344299154597471958309369654474146609504906452732782274783720973459691379666168607557767170817179627830149286,Homo sapiens,BRD4,cr,None,Plasma Cell,None,1
43104|NOTCH1,0.0000000000000000000000074969220012232245539802663621997964581797533317208628427994167150120453057275534128233505920328543669076032551935181898258980311339797475285452613004724183292446069153200381773570876049582596615450262,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1
49877|WDR5,0.0000000000000000000000086300353568499766201690169653363292645842447436296289306764702342029305011446887988779826083032891344487005331667905742845169921455898704258123169461022146123094047032317799489350056846148911105227918,Homo sapiens,WDR5,cr,A673,Polygonal,Muscle,1
74347|NEUROD1,0.000000000000000000000012367284265469653459311481097853719389469822806145229289439820735178266479100646356687071591308490382896460859984587688172426654134274010733386282360450409366812877860402542241076252245241055409177535,Homo sapiens,NEUROD1,tf,D-341,None,None,1
46329|SIN3A,0.000000000000000000000015132558072113861963806850979265875865971363257447455732173027841771759269072445929790571047400503625278928250189243832623518881225448839566013323173540589044262611498068560618421282825410810549020712,Homo sapiens,SIN3A,tf,PANC-1,None,Pancreas,1
56978|GTF2B,0.000000000000000000000016255975831664198320843620574605654744437244005793243862660319760133553007127963420206362709155599656582431585913785753017481557180936085908700113910190407744398662383050883259844416841873833608698257,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
43081|CDK9,0.000000000000000000000016946070075996898550823501326474724582552049039846155126453803394900148898596273353760813329691566724371879315962356428533476368142679413760792919618977009645945215737466226320588663430767415393992673,Homo sapiens,CDK9,tf,HEK293T,Epithelium,Embryonic Kidney,1
50876|SPI1,0.000000000000000000000020872562939802392794464387564332235527460278054049176032872986520708257737747523014194250356929978930810042025593223177226713039261611967920788200949823575535775260960897074946913336153594100331108079,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1
49778|CHD8,0.000000000000000000000023797708776781830012519362539456178887927428412136853725850497178184984503173238288989259584850157275740431113985012223129126534608577874984109125135203498284198591040410158007250046024978893705712789,Homo sapiens,CHD8,cr,None,iPSC,None,1
70857|E2F1,0.000000000000000000000024939285317708806287140934502241140559014381679701118149651619524270954195445367437916889278383974604535081753467994953058332826423101782107857690942387562009518207727020125351009131448796692964705274,Homo sapiens,E2F1,tf,U2OS,osteosarcoma,None,1
34392|MECP2,0.000000000000000000000024957585061253019705366946179466314194121047482312570349760423126769765865403274381864342832939210796754053695308443669038833714053634097395983298352646769166326487454161451974414632719346785402017711,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1
1870|RB1,0.000000000000000000000029153109026898779416892725964702576646625232668307026613503685940953923698322426430704765669592206005182782696688667934653744629477423954932932524827322047234432938492599975263050790366419693902342318,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,1
46278|ETS1,0.000000000000000000000048222665610647545723051988411339104789288732073768796455796062607924029667848899788249759233251380250201704101749801755858348334325551831831896951017457375347154868057441244461896269658572668548281682,Homo sapiens,ETS1,tf,K562,Erythroblast,Bone Marrow,1
56353|CDK8,0.000000000000000000000056024792504653253290646650840905394474383358910210698165151334058808931118959199982237385976476998058987152300701641465676209859396329454327814712409703255826379094216475392498728637157895095332342079,Homo sapiens,CDK8,tf,MOLM-14,Myeloid Cell,None,1
74346|NEUROD1,0.000000000000000000000069235456011124747734083297747256640014987398169224427669770698910622578124649105838872302661760074496774735307275577272130865103097718114019109345840264228167925899982547202119520301084532660102982334,Homo sapiens,NEUROD1,tf,D-341,None,None,1
36356|POLR2B,0.000000000000000000000071827668783805365962443304432118466000841103193409336726473472703695748975569712089894323869124773716651600000367584283376965850547302038670069820837175039713583704254690520145027663153036645536077939,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1
72913|HDAC2,0.000000000000000000000084295597940083079914210969066720911403332098091561551191589313550303237180075175117246578845362472762861557608634863886019053745070220173710760968063727311969417291553037477189017829429452520028092893,Homo sapiens,HDAC2,cr,None,Cardiomyocyte,None,1
8112|MYC,0.000000000000000000000086366533544870935434752045465014562902095722580437606112259739533884055318092701334348629839969839758345579026685095193530388892374057490960027152910624632448251220296654696386839676800419750439052376,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
45857|MYC,0.000000000000000000000086366533544870935434752045465014562902095722580437606112259739533884055318092701334348629839969839758345579026685095193530388892374057490960027152910624632448251220296654696386839676800419750439052376,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
72407|PARP1,0.000000000000000000000088959271778867337480626560969167745471274921119308610980277126291153555309287437559953099976689597066220608189040740029358741616241223984637405391727706882103986108443218018668728828450225573941805541,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
53324|NELFE,0.000000000000000000000093043347292869461943090012881006095569322527182458833428406479628517699765792097628626282436521770683082714703047310322098768285754525707219793596564351057375511659911981326218781899062210582900010562,Homo sapiens,NELFE,not sure,HeLa,Epithelium,Cervix,1
38724|GMEB2,0.00000000000000000000010013746351653070237234769177939892812733876441506251585278350177725444596454488845327343870996149583516002476946155200934407331736961207517650180529396526533632461601271935892821125329293035377665254,Homo sapiens,GMEB2,tf,LoVo,None,Colon,1
68635|KMT2D,0.00000000000000000000011211528920615908253167101739824358530070313456767048709664402920683762439441364750198423280163937155392629181067153419566077048709942704343058429362363205569981191352314175093320918472266346968226616,Homo sapiens,KMT2D,cr,None,patient derived xenograft cells,None,1
8818|PHF8,0.00000000000000000000013424927706733682291094421391075979805674377861835996704606394616155808082996637323937083655931968642635316841678126889654735616751332057657187876040984099369934436165586413145248549898697246184062237,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
45239|PHF8,0.00000000000000000000013424927706733682291094421391075979805674377861835996704606394616155808082996637323937083655931968642635316841678126889654735616751332057657187876040984099369934436165586413145248549898697246184062237,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
70731|FOXK1,0.00000000000000000000013450356983381142601804248429448232686710914721576924608273662774372906127359242132512075402962814713585300314059294624246647127575996274495125134957540488042732588719403174033545459716483550462178875,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1
58840|XRN2,0.00000000000000000000019875993612966489838472299864005153788910153746183669970186152909204646229703084530682928757539417053599144827796087106141467148501041353813807702920532357908604523015622723156995942310815925857656984,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1
