,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
56978|GTF2B,1.7955094120973392e-22,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
76519|SETD1A,2.0384697354229975e-22,Homo sapiens,SETD1A,predicted chromatin regulator,None,Erythroid Cell,None,1
67456|E2F1,2.0710412411543225e-22,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
38183|MYC,2.268571841154003e-22,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
64103|BCL3,2.277570625415007e-22,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
32790|BRD4,2.277570625415007e-22,Homo sapiens,BRD4,cr,P493-6,B cell lymphoma,None,1
46077|TAF1,2.4554178784284354e-22,Homo sapiens,TAF1,tf,A549,Epithelium,Lung,1
52359|MYC,2.699824379991797e-22,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
46154|TAF1,2.898787308467137e-22,Homo sapiens,TAF1,tf,GM12891,Lymphoblastoid,Blood,1
69616|MYC,2.9565844871418305e-22,Homo sapiens,MYC,tf,Jurkat,T Lymphocyte,Blood,1
46195|TAF7,2.991808630287479e-22,Homo sapiens,TAF7,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1
44324|E2F1,3.28896328751154e-22,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
45907|MAX,4.0366759297187145e-22,Homo sapiens,MAX,tf,K562,Erythroblast,Bone Marrow,1
45827|MYC,4.0846103877016303e-22,Homo sapiens,MYC,tf,HepG2,Epithelium,Liver,1
45991|E2F1,4.1007133633477542e-22,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
70953|E2F1,4.133107996293457e-22,Homo sapiens,E2F1,tf,Raji,B Lymphocyte,Blood,1
39025|BRD4,4.33286193784673e-22,Homo sapiens,BRD4,cr,U87,None,Brain,1
33194|MAX,4.384274967030561e-22,Homo sapiens,MAX,tf,P493-6,B cell lymphoma,None,1
46153|YY1,4.614129759572236e-22,Homo sapiens,YY1,tf,GM12891,Lymphoblastoid,Blood,1
46163|YY1,4.668843767587865e-22,Homo sapiens,YY1,tf,GM12892,Lymphoblastoid,Blood,1
2283|E2F1,4.875010257142591e-22,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
64866|ZFX,4.913451225350624e-22,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
8789|PHF8,4.971675699166254e-22,Homo sapiens,PHF8,cr,K562,Erythroblast,Bone Marrow,1
50879|SPI1,5.170731700711675e-22,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1
45411|PHF8,5.170731700711675e-22,Homo sapiens,PHF8,cr,K562,Erythroblast,Bone Marrow,1
49977|BRD4,5.211479061697535e-22,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
45973|MYC,5.273196523934891e-22,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
62535|BCL3,5.658982471351375e-22,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
36299|BRD4,6.440163341579296e-22,Homo sapiens,BRD4,cr,None,Embryonic Stem Cell,Embryo,0
48824|MBD2,6.516259701173348e-22,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1
51627|MYC,6.619106929178985e-22,Homo sapiens,MYC,tf,HUES64,Embryonic Stem Cell,Embryo,0
9216|POLR2B,6.883304427416685e-22,Homo sapiens,POLR2B,tf,HeLa,Epithelium,Cervix,1
44317|E2F1,6.9373825707896e-22,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
55468|NELFA,7.299281071838413e-22,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1
63002|BCL3,7.385413223100081e-22,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
72049|MYC,8.111657111625514e-22,Homo sapiens,MYC,tf,Gen2.2,None,None,1
45650|MAX,8.303991871185864e-22,Homo sapiens,MAX,tf,GM12878,B Lymphocyte,Blood,1
55895|T,8.702297767997663e-22,Homo sapiens,T,tf,None,Fibroblast,None,1
2278|E2F1,8.736330699809343e-22,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
70807|MYC,8.804792070363287e-22,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,0
46258|TAF1,9.119494794871903e-22,Homo sapiens,TAF1,tf,HepG2,Epithelium,Liver,1
46208|SIN3A,9.19092586535759e-22,Homo sapiens,SIN3A,tf,HCT-116,None,Colon,1
50876|SPI1,9.593804506560991e-22,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1
44325|E2F1,9.744596725346351e-22,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
44337|E2F1,9.744596725346351e-22,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
72356|TAL1,1.0131912626139862e-21,Homo sapiens,TAL1,tf,Kasumi-1,Acute myeloid leukemia,None,1
73719|BRD4,1.0493495921747878e-21,Homo sapiens,BRD4,cr,SEM,B Lymphocyte,None,1
74838|JMJD6,1.0616837720527952e-21,Homo sapiens,JMJD6,cr,None,3565 cells,None,1
45761|MAZ,1.1038426904896642e-21,Homo sapiens,MAZ,tf,HeLa-S3,Epithelium,Cervix,1
45990|MYC,1.1168102963293087e-21,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
40016|MED1,1.274735624769525e-21,Homo sapiens,MED1,predicted transcription factor,MM1.S,B Lymphocyte,Blood,1
67806|BRD4,1.3512497491601297e-21,Homo sapiens,BRD4,cr,HCC1395,None,None,1
38193|MYC,1.3884942410078529e-21,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
53300|RARA,1.4490828878119437e-21,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1
63664|BCL3,1.5660189934231009e-21,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
75942|KDM1A,1.6857355024612636e-21,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1
46297|E2F6,1.7523356232207767e-21,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,1
53192|MYC,1.945437048888491e-21,Homo sapiens,MYC,tf,MCF-10A,Epithelium,Breast,1
62533|BCL3,1.9681510800977578e-21,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
72405|PARP1,2.2796028517073894e-21,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
48998|AFF4,2.2796028517073894e-21,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1
56958|GTF2B,2.360233352029688e-21,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
56252|E2F1,2.5106009753882252e-21,Homo sapiens,E2F1,tf,None,Epithelium,Mammary Gland,1
43684|KDM4C,2.7540884260709693e-21,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1
44333|E2F1,2.7861214250590506e-21,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
36031|FAIRE,2.796880762882753e-21,Homo sapiens,FAIRE,other,None,Epithelium,Cervix,1
44336|E2F1,3.151593175413438e-21,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
44329|E2F1,3.18819508150613e-21,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
45883|MYC,3.212829592618988e-21,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
45791|TBP,3.5235405938237345e-21,Homo sapiens,TBP,tf,HepG2,Epithelium,Liver,1
45928|MYC,3.790439526030516e-21,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
70759|OGT,3.9998040861058966e-21,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1
58506|WDR5,4.2694568362586266e-21,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1
73518|BRD4,4.285867016035849e-21,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
72406|PARP1,4.3856461855585435e-21,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
40233|MED1,4.453438351609931e-21,Homo sapiens,MED1,predicted transcription factor,None,B Lymphocyte,Blood,1
41289|STAT1,4.592146741219441e-21,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1
38654|NFATC1,5.19100877549919e-21,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1
72407|PARP1,5.646892562048492e-21,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
58808|MAF,5.9573860036310845e-21,Homo sapiens,MAF,tf,None,Th1,None,1
39058|BRD4,6.072319340563762e-21,Homo sapiens,BRD4,cr,MM1.S,B Lymphocyte,Blood,1
64865|ZFX,6.4059274364243704e-21,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
46108|TAF1,6.83546560986498e-21,Homo sapiens,TAF1,tf,GM12878,B Lymphocyte,Blood,1
72408|PARP1,6.83546560986498e-21,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
46320|TAF1,7.321329090041377e-21,Homo sapiens,TAF1,tf,MCF-7,Epithelium,Breast,1
45810|MXI1,7.377378251055464e-21,Homo sapiens,MXI1,tf,HepG2,Epithelium,Liver,1
70813|SP1,7.811491361768363e-21,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1
64914|BCL3,8.239408834660174e-21,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
63883|BCL3,9.09650614998429e-21,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
45951|E2F4,9.485134029717969e-21,Homo sapiens,E2F4,tf,K562,Erythroblast,Bone Marrow,1
70809|MYC,9.70398578176468e-21,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1
70962|E2F1,1.0273199397886107e-20,Homo sapiens,E2F1,tf,Raji,B Lymphocyte,Blood,1
43634|MED1,1.0470177369852546e-20,Homo sapiens,MED1,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1
69755|BRD4,1.0711485196017927e-20,Homo sapiens,BRD4,cr,MV4;11,Leukemia Cell,Blood,1
43400|XBP1,1.0711485196017927e-20,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1
71138|BRD4,1.108379284920713e-20,Homo sapiens,BRD4,cr,MCF-10A,Epithelium,None,1
37169|MYC,1.1732940243101898e-20,Homo sapiens,MYC,tf,MM1.S,B Lymphocyte,Blood,1
46266|ELF1,1.186721039497166e-20,Homo sapiens,ELF1,tf,K562,Erythroblast,Bone Marrow,1
45421|RBBP5,1.2048603064172397e-20,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1
39047|BRD4,1.2561688418072797e-20,Homo sapiens,BRD4,cr,MM1.S,B Lymphocyte,Blood,1
68712|BRD4,1.2705330992163005e-20,Homo sapiens,BRD4,cr,IMR90,None,None,1
43109|BRD4,1.2850597293134683e-20,Homo sapiens,BRD4,cr,CUTLL1,T Lymphocyte,Blood,1
69456|TP53,1.2997505457936585e-20,Homo sapiens,TP53,predicted transcription factor,None,None,Foreskin,1
46282|TAF1,1.3046842868393177e-20,Homo sapiens,TAF1,tf,K562,Erythroblast,Bone Marrow,1
70927|SUPT5H,1.3096365428076183e-20,Homo sapiens,SUPT5H,tf,BJAB,B Lymphocyte,None,1
43631|BRD4,1.3397427547942785e-20,Homo sapiens,BRD4,cr,OCI-Ly1,B cell lymphoma,Bone Marrow,1
43066|BRD4,1.3448265519425056e-20,Homo sapiens,BRD4,cr,HEK293T,Epithelium,Embryonic Kidney,1
392|NOTCH1,1.3705330254422308e-20,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1
56357|BRD4,1.4126774015543296e-20,Homo sapiens,BRD4,cr,MOLM-14,Myeloid Cell,None,1
45553|MAX,1.418034726220652e-20,Homo sapiens,MAX,tf,A549,Epithelium,Lung,1
45895|CCNT2,1.4895350465828995e-20,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1
45764|CHD2,1.4895350465828995e-20,Homo sapiens,CHD2,cr,HeLa-S3,Epithelium,Cervix,1
46000|E2F4,1.5065347415514523e-20,Homo sapiens,E2F4,tf,MCF-10A,Epithelium,Breast,1
32791|MYC,1.5705240874980773e-20,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
76151|MYC,1.6126359786714817e-20,Homo sapiens,MYC,tf,LNCaP,Epithelium,Prostate,1
36230|TTF2,1.624871659897753e-20,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1
46330|REST,1.668423716833551e-20,Homo sapiens,REST,tf,PANC-1,None,Pancreas,1
45965|MYC,1.6747389215525146e-20,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
48825|MBD2,1.73264968054169e-20,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1
64101|BCL3,1.765673165167796e-20,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
37584|TBP,1.8266908823318457e-20,Homo sapiens,TBP,tf,ME-1,Leukemia Cell,None,1
34318|MYC,2.0455316306305687e-20,Homo sapiens,MYC,tf,HEK293T,Epithelium,Embryonic Kidney,1
69873|AFF4,2.0687919381331348e-20,Homo sapiens,AFF4,tf,None,Th1,None,1
70731|FOXK1,2.156338635099213e-20,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1
76149|MYC,2.1726451473493574e-20,Homo sapiens,MYC,tf,LNCaP,Epithelium,Prostate,1
36228|XRN2,2.213946655055112e-20,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1
4973|RELA,2.2560241177701988e-20,Homo sapiens,RELA,tf,GM12891,Lymphoblastoid,Blood,1
46364|YY1,2.4599896359131608e-20,Homo sapiens,YY1,tf,SK-N-SH_RA,Neuron,Brain,1
45419|SAP30,2.662082514785534e-20,Homo sapiens,SAP30,not sure,K562,Erythroblast,Bone Marrow,1
40227|CDK9,2.743313878302435e-20,Homo sapiens,CDK9,tf,None,B Lymphocyte,Blood,1
74346|NEUROD1,3.0473956443601003e-20,Homo sapiens,NEUROD1,tf,D-341,None,None,1
46226|YY1,3.18770116497653e-20,Homo sapiens,YY1,tf,HepG2,Epithelium,Liver,1
48778|MYC,3.18770116497653e-20,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
45980|MYC,3.223763701078983e-20,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
69818|NELFE,3.297102833218609e-20,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
73506|BRD4,3.567015370268146e-20,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
69872|AFF4,3.5803993102232793e-20,Homo sapiens,AFF4,tf,None,Th1,None,1
45866|MXI1,3.634433228685999e-20,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1
46196|TAF1,3.6480671621344043e-20,Homo sapiens,TAF1,tf,H1,Embryonic Stem Cell,Embryo,1
5570|POLR2M,3.716998785401298e-20,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1
70568|MYC,3.801417766665887e-20,Homo sapiens,MYC,tf,U2OS,None,Bone,1
33124|MED1,3.829976376185886e-20,Homo sapiens,MED1,predicted transcription factor,MM1.S,B Lymphocyte,Blood,1
36765|NOTCH1,4.158463431539817e-20,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,HPB-ALL,T Lymphocyte,Blood,1
46292|MAX,4.174038723624831e-20,Homo sapiens,MAX,tf,K562,Erythroblast,Bone Marrow,1
8117|MYC,4.447814261536601e-20,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
64913|BCL3,4.6170716658207097e-20,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
48827|MBD2,4.8106130475009587e-20,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1
1314|PHF8,4.974911556349799e-20,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1
93|PHF8,5.1639751105648204e-20,Homo sapiens,PHF8,cr,HEK293T,Epithelium,Embryonic Kidney,1
45560|MYC,5.3401935507666696e-20,Homo sapiens,MYC,tf,A549,Epithelium,Lung,1
47598|GATA4,5.440647101887028e-20,Homo sapiens,GATA4,tf,AGS,Epithelium,Stomach,1
38288|MYC,5.605270525987738e-20,Homo sapiens,MYC,tf,H2171,Epithelium,Lung,1
45749|MAX,5.839692416454924e-20,Homo sapiens,MAX,tf,HeLa-S3,Epithelium,Cervix,1
74343|NEUROD1,5.839692416454924e-20,Homo sapiens,NEUROD1,tf,D283 Med,None,None,1
38119|MAX,5.839692416454924e-20,Homo sapiens,MAX,tf,HeLa,Epithelium,Cervix,1
8107|MYC,5.927317333505988e-20,Homo sapiens,MYC,tf,HepG2,Epithelium,Liver,1
46052|NR3C1,6.627255157856021e-20,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0
44321|E2F1,6.751600895281465e-20,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
47267|KDM5B,6.955366204533498e-20,Homo sapiens,KDM5B,cr,MCF-7,Epithelium,Breast,1
46334|TAF1,7.218636794633929e-20,Homo sapiens,TAF1,tf,PFSK-1,Neuron,Brain,1
45239|PHF8,7.717572708669637e-20,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
8818|PHF8,7.717572708669637e-20,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
2279|E2F1,7.77507123442364e-20,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
69820|NELFE,8.220017106438716e-20,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
46377|REST,8.467515606533554e-20,Homo sapiens,REST,tf,U87,None,Brain,1
55664|PAF1,8.984812343069821e-20,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1
2282|E2F1,9.051631495321415e-20,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
50397|MYB,9.15278195017317e-20,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1
36844|MYC,9.892796438062163e-20,Homo sapiens,MYC,tf,MDA-MB-453,Epithelium,Mammary Gland,1
